Job,Production_Plan_ID,Arrival,Ready Time,End,Processing Time
1907,0,139175,139680,141833.0,395
1908,4,139456,139680,141837.0,393
1909,2,139540,139680,141641.0,568
1910,5,139668,139680,141663.0,496
1911,3,139734,141120,143197.0,655
1912,9,139812,141120,142909.0,540
1913,1,139864,141120,143046.0,510
1914,4,140004,141120,143524.0,393
1915,8,140093,141120,142804.0,597
1916,7,140101,141120,143369.0,539
1917,6,140111,141120,142298.0,416
1918,2,140136,141120,142582.0,568
1919,0,140139,141120,143384.0,395
1920,7,140157,141120,144200.0,539
1921,9,140284,141120,143051.0,540
1922,8,140285,141120,143230.0,597
1923,2,140433,141120,143191.0,568
1924,5,140450,141120,142934.0,496
1925,0,140450,141120,143573.0,395
1926,6,140470,141120,143549.0,416
1927,3,140541,141120,143240.0,655
1928,1,140609,141120,143412.0,510
1929,4,140614,141120,143779.0,393
1930,5,140634,141120,143845.0,496
1931,9,140658,141120,143699.0,540
1932,0,140682,141120,143823.0,395
1933,1,140744,141120,143461.0,510
1934,4,140896,141120,144206.0,393
1935,7,140937,141120,144279.0,539
1936,6,140989,141120,143709.0,416
1937,3,141007,141120,143283.0,655
1938,8,141023,141120,144215.0,597
1939,2,141296,142560,144159.0,568
1940,2,141396,142560,144888.0,568
1941,1,141398,142560,144401.0,510
1942,7,141415,142560,145344.0,539
1943,9,141565,142560,144870.0,540
1944,3,141566,142560,144628.0,655
1945,8,141713,142560,144727.0,597
1946,6,141738,142560,144597.0,416
1947,0,141746,142560,144801.0,395
1948,4,141764,142560,144898.0,393
1949,5,141790,142560,145078.0,496
1950,2,141888,142560,145104.0,568
1951,3,141914,142560,144806.0,655
1952,6,141923,142560,145071.0,416
1953,4,142045,142560,144960.0,393
1954,9,142046,142560,145053.0,540
1955,7,142053,142560,145423.0,539
1956,1,142082,142560,144543.0,510
1957,0,142151,142560,145026.0,395
1958,8,142253,142560,145279.0,597
1959,5,142444,142560,145200.0,496
1960,4,142529,142560,145364.0,393
1961,6,142852,144000,145285.0,416
1962,8,142888,144000,145419.0,597
1963,2,143022,144000,145378.0,568
1964,1,143149,144000,145449.0,510
1965,3,143157,144000,145668.0,655
1966,0,143238,144000,145603.0,395
1967,9,143292,144000,145762.0,540
1968,7,143295,144000,145678.0,539
1969,5,143374,144000,145549.0,496
1970,4,143389,144000,145842.0,393
1971,5,143477,144000,145787.0,496
1972,8,143499,144000,145738.0,597
1973,6,143564,144000,145723.0,416
1974,0,144138,145440,147202.0,395
1975,3,144290,145440,146986.0,655
1976,1,144351,145440,146863.0,510
1977,2,144381,145440,146443.0,568
1978,7,144415,145440,147053.0,539
1979,9,144597,145440,146723.0,540
1980,8,144626,145440,147018.0,597
1981,2,144656,145440,146743.0,568
1982,3,144758,145440,147075.0,655
1983,4,144861,145440,147213.0,393
1984,0,144899,145440,147468.0,395
1985,7,144941,145440,147353.0,539
1986,9,144964,145440,147211.0,540
1987,6,145038,145440,147417.0,416
1988,1,145151,145440,147219.0,510
1989,5,145160,145440,147347.0,496
1990,4,145179,145440,147266.0,393
1991,7,145181,145440,147670.0,539
1992,9,145239,145440,147292.0,540
1993,5,145484,146880,148385.0,496
1994,6,145517,146880,147941.0,416
1995,0,145589,146880,148757.0,395
1996,8,145719,146880,148659.0,597
1997,2,145743,146880,147974.0,568
1998,3,145767,146880,148338.0,655
1999,1,145904,146880,148287.0,510
2000,3,145933,146880,148439.0,655
2001,5,146039,146880,148964.0,496
2002,7,146107,146880,148835.0,539
2003,6,146117,146880,148061.0,416
2004,4,146172,146880,148789.0,393
2005,1,146175,146880,148378.0,510
2006,2,146206,146880,148549.0,568
2007,8,146247,146880,149048.0,597
2008,0,146526,146880,148785.0,395
2009,9,146552,146880,148850.0,540
2010,3,146571,146880,148633.0,655
2011,4,146735,146880,148930.0,393
2012,2,146881,148320,149440.0,568
2013,9,146964,148320,150125.0,540
2014,0,147060,148320,150604.0,395
2015,6,147110,148320,149748.0,416
2016,7,147172,148320,150576.0,539
2017,5,147323,148320,149978.0,496
2018,1,147374,148320,150229.0,510
2019,8,147387,148320,150180.0,597
2020,9,147405,148320,150447.0,540
2021,2,147409,148320,150016.0,568
2022,8,147411,148320,151173.0,597
2023,1,147413,148320,150312.0,510
2024,3,147472,148320,150320.0,655
2025,6,147489,148320,150201.0,416
2026,4,147513,148320,150915.0,393
2027,7,147543,148320,150895.0,539
2028,0,147711,148320,150738.0,395
2029,5,147755,148320,150974.0,496
2030,9,147784,148320,150860.0,540
2031,1,147793,148320,150468.0,510
2032,7,147831,148320,151303.0,539
2033,2,147840,148320,150807.0,568
2034,4,147944,148320,151061.0,393
2035,3,148044,148320,150473.0,655
2036,0,148125,148320,151079.0,395
2037,6,148262,148320,150862.0,416
2038,5,148289,148320,151100.0,496
2039,8,148354,149760,151247.0,597
2040,4,148424,149760,151763.0,393
2041,5,148491,149760,151553.0,496
2042,3,148514,149760,151649.0,655
2043,1,148616,149760,151385.0,510
2044,8,148632,149760,151816.0,597
2045,2,148653,149760,151348.0,568
2046,0,148664,149760,151777.0,395
2047,7,148712,149760,151813.0,539
2048,9,148812,149760,151858.0,540
2049,6,148978,149760,151427.0,416
2050,1,149105,149760,152410.0,510
2051,8,149148,149760,152032.0,597
2052,6,149200,149760,151994.0,416
2053,5,149221,149760,151939.0,496
2054,9,149264,149760,151984.0,540
2055,3,149349,149760,151799.0,655
2056,0,149674,149760,151988.0,395
2057,7,149713,149760,151892.0,539
2058,4,149894,151200,153053.0,393
2059,2,150140,151200,152493.0,568
2060,1,150142,151200,152828.0,510
2061,7,150171,151200,153125.0,539
2062,4,150230,151200,153219.0,393
2063,3,150314,151200,152901.0,655
2064,9,150341,151200,152510.0,540
2065,2,150362,151200,152905.0,568
2066,5,150453,151200,153273.0,496
2067,6,150535,151200,152595.0,416
2068,8,150548,151200,152902.0,597
2069,0,150563,151200,153066.0,395
2070,8,150655,151200,153373.0,597
2071,1,150806,151200,152932.0,510
2072,4,150880,151200,153274.0,393
2073,6,150968,151200,152708.0,416
2074,9,151058,151200,153159.0,540
2075,3,151072,151200,152971.0,655
2076,2,151155,151200,153172.0,568
2077,0,151297,152640,154124.0,395
2078,5,151407,152640,153722.0,496
2079,7,151485,152640,153984.0,539
2080,4,151507,152640,154128.0,393
2081,9,151523,152640,153888.0,540
2082,1,151601,152640,153731.0,510
2083,2,151664,152640,153911.0,568
2084,0,151699,152640,154180.0,395
2085,8,152076,152640,154329.0,597
2086,5,152238,152640,154140.0,496
2087,3,152359,152640,153876.0,655
2088,7,152495,152640,154063.0,539
2089,6,152597,152640,154009.0,416
2090,3,152637,152640,153970.0,655
2091,2,152651,154080,154821.0,568
2092,5,152694,154080,155309.0,496
2093,0,152699,154080,155660.0,395
2094,1,152746,154080,155193.0,510
2095,8,152913,154080,155595.0,597
2096,6,152966,154080,155166.0,416
2097,7,153045,154080,155473.0,539
2098,9,153082,154080,155596.0,540
2099,4,153120,154080,155378.0,393
2100,0,153219,154080,155717.0,395
2101,1,153520,154080,155314.0,510
2102,2,153597,154080,155573.0,568
2103,3,153825,154080,155229.0,655
2104,4,154037,154080,155548.0,393
2105,5,154117,155520,157260.0,496
2106,6,154119,155520,156451.0,416
2107,7,154273,155520,157410.0,539
2108,8,154472,155520,157081.0,597
2109,9,154477,155520,156877.0,540
2110,2,154618,155520,156839.0,568
2111,4,154681,155520,157582.0,393
2112,8,154709,155520,157341.0,597
2113,0,154986,155520,157457.0,395
2114,5,155019,155520,157615.0,496
2115,3,155043,155520,157314.0,655
2116,1,155044,155520,157178.0,510
2117,9,155055,155520,157577.0,540
2118,6,155099,155520,156894.0,416
2119,7,155111,155520,157489.0,539
2120,8,155145,155520,157766.0,597
2121,3,155169,155520,157357.0,655
2122,6,155284,155520,157551.0,416
2123,2,155341,155520,157584.0,568
2124,5,155426,155520,157696.0,496
2125,1,155483,155520,157371.0,510
2126,7,155628,156960,158391.0,539
2127,4,155721,156960,158523.0,393
2128,0,155796,156960,157983.0,395
2129,9,155803,156960,158149.0,540
2130,2,155821,156960,158137.0,568
2131,7,155889,156960,158592.0,539
2132,4,155935,156960,158602.0,393
2133,0,156058,156960,158463.0,395
2134,5,156234,156960,158338.0,496
2135,1,156291,156960,158257.0,510
2136,3,156303,156960,158274.0,655
2137,6,156385,156960,158483.0,416
2138,9,156693,156960,158558.0,540
2139,8,156737,156960,158747.0,597
2140,7,156898,156960,158792.0,539
2141,6,156928,156960,158732.0,416
2142,0,156967,158400,159788.0,395
2143,1,157113,158400,160009.0,510
2144,2,157144,158400,159394.0,568
2145,9,157146,158400,159979.0,540
2146,3,157174,158400,159890.0,655
2147,4,157198,158400,160286.0,393
2148,8,157289,158400,159850.0,597
2149,5,157309,158400,160076.0,496
2150,7,157700,158400,160191.0,539
2151,3,157781,158400,160074.0,655
2152,8,157856,158400,159979.0,597
2153,6,157867,158400,159503.0,416
2154,1,157963,158400,160081.0,510
2155,4,157965,158400,160452.0,393
2156,2,158112,158400,160166.0,568
2157,9,158159,158400,160206.0,540
2158,5,158165,158400,160381.0,496
2159,0,158269,158400,160327.0,395
2160,9,158294,158400,160356.0,540
2161,8,158302,158400,160891.0,597
2162,1,158434,159840,161323.0,510
2163,5,158441,159840,161309.0,496
2164,0,158481,159840,161635.0,395
2165,3,158500,159840,161301.0,655
2166,2,158518,159840,161470.0,568
2167,6,158556,159840,161551.0,416
2168,4,158803,159840,161640.0,393
2169,7,159077,159840,161426.0,539
2170,3,159082,159840,161448.0,655
2171,8,159120,159840,161570.0,597
2172,0,159292,159840,161739.0,395
2173,7,159323,159840,161648.0,539
2174,9,159357,159840,161719.0,540
2175,4,159413,159840,161760.0,393
2176,2,159640,159840,161584.0,568
2177,1,159670,159840,161353.0,510
2178,6,159699,159840,161804.0,416
2179,5,159824,159840,161774.0,496
2180,3,159995,161280,162993.0,655
2181,8,160010,161280,162842.0,597
2182,4,160056,161280,163409.0,393
2183,0,160122,161280,163315.0,395
2184,5,160178,161280,162880.0,496
2185,7,160350,161280,163185.0,539
2186,9,160360,161280,162785.0,540
2187,6,160411,161280,162237.0,416
2188,2,160444,161280,162551.0,568
2189,1,160563,161280,163025.0,510
2190,5,160646,161280,163091.0,496
2191,2,160647,161280,163105.0,568
2192,9,160732,161280,163185.0,540
2193,7,160882,161280,163356.0,539
2194,6,160908,161280,163160.0,416
2195,4,160959,161280,163579.0,393
2196,3,160963,161280,163145.0,655
2197,1,160995,161280,163076.0,510
2198,8,161043,161280,163627.0,597
2199,0,161111,161280,163398.0,395
2200,5,161149,161280,163719.0,496
2201,0,161246,161280,163454.0,395
2202,2,161260,161280,163427.0,568
2203,8,161354,162720,164330.0,597
2204,9,161354,162720,164605.0,540
2205,7,161362,162720,164950.0,539
2206,4,161385,162720,165262.0,393
2207,6,161392,162720,164081.0,416
2208,1,161397,162720,164707.0,510
2209,3,161507,162720,164897.0,655
2210,3,161587,162720,164951.0,655
2211,1,161645,162720,165009.0,510
2212,9,161758,162720,165182.0,540
2213,7,161765,162720,165318.0,539
2214,5,161861,162720,164475.0,496
2215,4,161909,162720,165536.0,393
2216,8,161932,162720,164546.0,597
2217,2,161949,162720,165377.0,568
2218,0,162207,162720,165100.0,395
2219,6,162230,162720,165531.0,416
2220,1,162251,162720,165309.0,510
2221,7,162325,162720,165676.0,539
2222,0,162334,162720,165631.0,395
2223,4,162412,162720,165821.0,393
2224,9,162415,162720,165482.0,540
2225,2,162422,162720,165564.0,568
2226,3,162439,162720,165252.0,655
2227,6,162466,162720,165645.0,416
2228,8,162525,162720,166075.0,597
2229,5,162581,162720,165299.0,496
2230,7,162584,162720,166050.0,539
2231,0,162698,162720,166022.0,395
2232,4,162775,164160,166568.0,393
2233,3,162832,164160,166411.0,655
2234,1,162834,164160,166172.0,510
2235,2,162927,164160,165919.0,568
2236,8,163025,164160,166616.0,597
2237,9,163080,164160,166350.0,540
2238,5,163146,164160,166848.0,496
2239,6,163613,164160,165732.0,416
2240,7,163632,164160,166689.0,539
2241,0,163658,164160,166389.0,395
2242,6,163669,164160,166138.0,416
2243,5,163739,164160,166873.0,496
2244,2,163765,164160,166336.0,568
2245,1,163900,164160,166202.0,510
2246,8,163919,164160,167037.0,597
2247,3,163935,164160,166509.0,655
2248,4,163940,164160,166686.0,393
2249,9,163964,164160,166529.0,540
2250,9,163986,164160,166663.0,540
2251,0,164072,164160,166410.0,395
2252,8,164166,165600,167565.0,597
2253,1,164190,165600,167595.0,510
2254,2,164369,165600,167405.0,568
2255,4,164456,165600,167943.0,393
2256,3,164479,165600,167780.0,655
2257,5,164527,165600,167999.0,496
2258,7,164591,165600,167994.0,539
2259,6,164688,165600,167618.0,416
2260,2,164698,165600,167755.0,568
2261,0,164706,165600,167958.0,395
2262,4,164741,165600,168147.0,393
2263,6,164844,165600,167722.0,416
2264,7,164899,165600,168073.0,539
2265,5,165030,165600,168370.0,496
2266,3,165087,165600,167994.0,655
2267,9,165121,165600,168254.0,540
2268,8,165126,165600,168074.0,597
2269,1,165127,165600,168239.0,510
2270,1,165215,165600,168613.0,510
2271,6,165226,165600,168145.0,416
2272,4,165230,165600,168318.0,393
2273,9,165280,165600,168299.0,540
2274,5,165296,165600,168706.0,496
2275,8,165331,165600,168531.0,597
2276,2,165577,165600,168699.0,568
2277,7,165609,167040,169204.0,539
2278,0,165816,167040,169237.0,395
2279,3,165829,167040,169092.0,655
2280,4,165894,167040,169362.0,393
2281,7,165910,167040,169442.0,539
2282,2,165942,167040,168811.0,568
2283,1,165953,167040,168762.0,510
2284,6,165962,167040,169102.0,416
2285,3,166005,167040,169190.0,655
2286,0,166160,167040,169478.0,395
2287,5,166197,167040,169530.0,496
2288,9,166373,167040,169404.0,540
2289,8,166444,167040,169367.0,597
2290,8,166489,167040,169638.0,597
2291,5,166592,167040,169555.0,496
2292,3,166700,167040,169385.0,655
2293,7,166700,167040,169521.0,539
2294,2,166742,167040,169583.0,568
2295,4,166811,167040,169558.0,393
2296,6,166812,167040,169741.0,416
2297,1,166975,167040,169848.0,510
2298,9,167049,168480,170503.0,540
2299,0,167195,168480,170605.0,395
2300,7,167224,168480,171027.0,539
2301,3,167314,168480,170663.0,655
2302,6,167331,168480,170086.0,416
2303,0,167351,168480,170786.0,395
2304,9,167352,168480,170857.0,540
2305,4,167396,168480,171178.0,393
2306,8,167445,168480,171526.0,597
2307,1,167503,168480,170619.0,510
2308,5,167560,168480,171485.0,496
2309,2,167854,168480,170977.0,568
2310,6,167906,168480,170612.0,416
2311,4,167972,168480,171263.0,393
2312,0,167997,168480,170877.0,395
2313,3,168010,168480,170917.0,655
2314,2,168030,168480,171199.0,568
2315,1,168047,168480,170649.0,510
2316,9,168058,168480,171318.0,540
2317,8,168109,168480,171648.0,597
2318,5,168116,168480,171701.0,496
2319,7,168208,168480,171639.0,539
2320,0,168398,168480,171218.0,395
2321,9,168457,168480,171460.0,540
2322,6,168472,168480,170944.0,416
2323,4,168552,169920,172255.0,393
2324,2,168560,169920,171549.0,568
2325,3,168578,169920,171942.0,655
2326,8,168612,169920,171842.0,597
2327,1,168629,169920,171291.0,510
2328,5,168870,169920,172182.0,496
2329,7,168912,169920,172054.0,539
2330,1,168999,169920,171730.0,510
2331,8,169026,169920,172153.0,597
2332,0,169124,169920,171928.0,395
2333,2,169246,169920,171605.0,568
2334,6,169569,169920,171660.0,416
2335,7,169657,169920,172133.0,539
2336,5,169710,169920,172233.0,496
2337,4,169761,169920,172315.0,393
2338,9,169769,169920,172157.0,540
2339,3,169878,169920,172040.0,655
2340,6,169908,169920,172327.0,416
2341,4,170079,171360,173478.0,393
2342,9,170122,171360,173090.0,540
2343,8,170127,171360,172908.0,597
2344,1,170149,171360,173262.0,510
2345,0,170193,171360,173162.0,395
2346,3,170206,171360,173363.0,655
2347,5,170329,171360,172948.0,496
2348,7,170378,171360,173484.0,539
2349,2,170415,171360,172785.0,568
2350,0,170469,171360,173488.0,395
2351,3,170497,171360,173465.0,655
2352,7,170520,171360,173624.0,539
2353,8,170668,171360,173970.0,597
2354,6,170681,171360,173337.0,416
2355,9,170686,171360,173450.0,540
2356,2,170833,171360,173673.0,568
2357,4,170967,171360,173804.0,393
2358,5,171001,171360,173871.0,496
2359,1,171053,171360,173552.0,510
2360,7,171135,171360,173764.0,539
2361,8,171177,171360,174522.0,597
2362,0,171184,171360,173679.0,395
2363,4,171239,171360,173876.0,393
2364,9,171306,171360,173846.0,540
2365,2,171316,171360,174182.0,568
2366,6,171475,172800,174533.0,416
2367,3,171511,172800,175229.0,655
2368,1,171549,172800,175324.0,510
2369,5,171553,172800,175026.0,496
2370,4,171608,172800,175738.0,393
2371,6,171618,172800,174909.0,416
2372,8,171633,172800,176345.0,597
2373,7,171641,172800,175810.0,539
2374,9,171773,172800,175366.0,540
2375,0,171782,172800,175636.0,395
2376,5,171798,172800,175123.0,496
2377,3,171799,172800,175283.0,655
2378,2,171831,172800,175644.0,568
2379,1,171851,172800,175394.0,510
2380,8,171869,172800,176609.0,597
2381,1,171896,172800,175424.0,510
2382,6,171900,172800,175542.0,416
2383,2,171999,172800,175677.0,568
2384,5,172143,172800,175902.0,496
2385,3,172180,172800,175526.0,655
2386,0,172250,172800,175863.0,395
2387,9,172323,172800,176197.0,540
2388,7,172341,172800,175950.0,539
2389,4,172363,172800,175967.0,393
2390,9,172368,172800,176242.0,540
2391,4,172409,172800,176068.0,393
2392,7,172446,172800,176519.0,539
2393,2,172510,172800,176262.0,568
2394,8,172614,172800,176683.0,597
2395,1,172623,172800,176375.0,510
2396,3,172655,172800,176357.0,655
2397,0,172694,172800,176748.0,395
2398,5,172786,172800,176267.0,496
2399,6,172790,172800,176130.0,416
2400,0,172838,174240,177488.0,395
2401,1,172843,174240,176824.0,510
2402,2,172858,174240,176469.0,568
2403,3,172864,174240,177444.0,655
2404,4,172864,174240,177475.0,393
2405,5,172903,174240,177537.0,496
2406,6,172952,174240,176698.0,416
2407,7,173027,174240,177541.0,539
2408,8,173108,174240,177423.0,597
2409,9,173116,174240,177348.0,540
2410,2,173181,174240,176800.0,568
2411,7,173218,174240,177849.0,539
2412,6,173420,174240,177498.0,416
2413,1,173428,174240,177087.0,510
2414,5,173448,174240,177562.0,496
2415,3,173450,174240,177872.0,655
2416,9,173555,174240,177512.0,540
2417,8,173918,174240,177633.0,597
2418,4,174084,174240,177804.0,393
2419,0,174106,174240,178086.0,395
2420,8,174203,174240,177954.0,597
2421,5,174230,174240,177825.0,496
2422,3,174241,175680,178024.0,655
2423,4,174387,175680,178170.0,393
2424,9,174464,175680,178330.0,540
2425,1,174519,175680,178239.0,510
2426,2,174644,175680,177885.0,568
2427,6,174648,175680,178065.0,416
2428,7,174734,175680,178078.0,539
2429,0,174793,175680,178304.0,395
2430,1,174794,175680,178451.0,510
2431,8,174881,175680,178209.0,597
2432,9,174902,175680,178544.0,540
2433,7,175001,175680,178453.0,539
2434,5,175175,175680,178427.0,496
2435,3,175255,175680,178761.0,655
2436,6,175348,175680,178210.0,416
2437,4,175577,175680,178414.0,393
2438,2,175702,177120,178723.0,568
2439,0,175839,177120,178739.0,395
2440,8,176066,177120,179461.0,597
2441,6,176224,177120,178778.0,416
2442,7,176381,177120,179252.0,539
2443,1,176410,177120,178571.0,510
2444,2,176513,177120,178827.0,568
2445,3,176588,177120,179238.0,655
2446,9,176611,177120,179283.0,540
2447,5,176665,177120,179486.0,496
2448,4,176706,177120,179379.0,393
2449,0,176779,177120,179109.0,395
2450,5,176802,177120,179699.0,496
2451,2,176877,177120,179668.0,568
2452,1,176919,177120,179781.0,510
2453,0,176979,177120,179254.0,395
2454,3,177361,178560,180642.0,655
2455,7,177431,178560,181078.0,539
2456,8,177451,178560,180403.0,597
2457,6,177452,178560,180119.0,416
2458,4,177469,178560,181030.0,393
2459,9,177477,178560,180417.0,540
2460,4,177503,178560,181223.0,393
2461,2,177530,178560,180152.0,568
2462,8,177530,178560,180725.0,597
2463,3,177602,178560,180685.0,655
2464,6,177624,178560,180427.0,416
2465,0,177681,178560,180880.0,395
2466,9,177736,178560,181216.0,540
2467,5,177775,178560,180984.0,496
2468,1,177807,178560,180776.0,510
2469,7,177848,178560,181436.0,539
2470,4,177876,178560,181549.0,393
2471,7,177969,178560,181708.0,539
2472,6,178065,178560,181083.0,416
2473,3,178118,178560,180883.0,655
2474,1,178128,178560,180806.0,510
2475,9,178142,178560,181309.0,540
2476,2,178171,178560,181320.0,568
2477,5,178426,178560,181334.0,496
2478,0,178491,178560,181098.0,395
2479,8,178492,178560,181488.0,597
2480,1,178575,180000,181716.0,510
2481,5,178606,180000,182246.0,496
2482,2,178671,180000,181587.0,568
2483,6,178821,180000,181465.0,416
2484,9,178875,180000,181995.0,540
2485,0,179028,180000,182055.0,395
2486,3,179033,180000,182005.0,655
2487,8,179049,180000,181950.0,597
2488,7,179077,180000,182087.0,539
2489,4,179228,180000,182087.0,393
2490,9,179301,180000,182221.0,540
2491,7,179358,180000,182374.0,539
2492,8,179385,180000,182545.0,597
2493,6,179518,180000,181931.0,416
2494,5,179587,180000,182271.0,496
2495,0,179608,180000,182116.0,395
2496,3,179745,180000,182131.0,655
2497,1,179857,180000,181813.0,510
2498,2,179953,180000,182129.0,568
2499,4,180025,181440,183263.0,393
2500,2,180080,181440,183200.0,568
2501,3,180114,181440,183022.0,655
2502,9,180198,181440,183148.0,540
2503,6,180268,181440,183098.0,416
2504,1,180353,181440,182922.0,510
2505,0,180640,181440,183272.0,395
2506,4,180663,181440,183433.0,393
2507,7,180778,181440,183299.0,539
2508,5,180837,181440,183259.0,496
2509,8,180839,181440,183553.0,597
2510,2,180922,181440,183323.0,568
2511,9,180952,181440,183547.0,540
2512,0,180979,181440,183618.0,395
2513,6,180987,181440,183378.0,416
2514,4,181001,181440,183571.0,393
2515,5,181086,181440,183819.0,496
2516,3,181206,181440,183294.0,655
2517,1,181388,181440,183136.0,510
2518,8,181457,182880,184338.0,597
2519,7,181481,182880,184727.0,539
2520,3,181550,182880,184516.0,655
2521,0,181618,182880,184403.0,395
2522,8,181621,182880,184761.0,597
2523,6,181690,182880,184049.0,416
2524,1,181844,182880,184498.0,510
2525,7,181872,182880,184885.0,539
2526,5,181888,182880,184413.0,496
2527,9,181921,182880,184304.0,540
2528,4,181945,182880,184828.0,393
2529,2,181997,182880,184846.0,568
2530,2,182003,182880,184934.0,568
2531,6,182058,182880,184901.0,416
2532,0,182069,182880,184841.0,395
2533,3,182091,182880,184746.0,655
2534,5,182228,182880,185066.0,496
2535,4,182458,182880,185016.0,393
2536,8,182484,182880,185109.0,597
2537,1,182614,182880,184528.0,510
2538,9,182618,182880,184976.0,540
2539,7,182948,184320,186000.0,539
2540,4,182948,184320,186270.0,393
2541,6,183031,184320,185407.0,416
2542,9,183225,184320,185848.0,540
2543,3,183236,184320,185752.0,655
2544,8,183279,184320,185668.0,597
2545,5,183295,184320,185873.0,496
2546,1,183329,184320,185698.0,510
2547,7,183346,184320,186305.0,539
2548,0,183375,184320,186066.0,395
2549,2,183574,184320,185521.0,568
2550,2,183604,184320,186095.0,568
2551,8,183784,184320,186196.0,597
2552,1,183817,184320,185900.0,510
2553,0,183826,184320,186347.0,395
2554,3,184035,184320,185894.0,655
2555,9,184249,184320,186190.0,540
2556,6,184269,184320,186062.0,416
2557,5,184365,185760,187512.0,496
2558,7,184382,185760,188435.0,539
2559,4,184609,185760,188704.0,393
2560,9,184616,185760,187642.0,540
2561,2,184664,185760,187306.0,568
2562,6,184713,185760,187273.0,416
2563,3,184733,185760,188185.0,655
2564,0,184755,185760,188483.0,395
2565,7,184760,185760,188735.0,539
2566,8,184831,185760,187830.0,597
2567,5,184893,185760,188540.0,496
2568,4,184905,185760,188894.0,393
2569,1,184932,185760,188017.0,510
2570,1,184937,185760,188259.0,510
2571,4,184938,185760,188960.0,393
2572,3,184979,185760,188238.0,655
2573,7,185024,185760,189037.0,539
2574,2,185037,185760,187673.0,568
2575,9,185091,185760,188764.0,540
2576,0,185094,185760,189135.0,395
2577,6,185158,185760,187835.0,416
2578,5,185222,185760,188565.0,496
2579,8,185332,185760,188548.0,597
2580,0,185387,185760,189179.0,395
2581,6,185433,185760,188697.0,416
2582,5,185470,185760,189055.0,496
2583,9,185535,185760,189130.0,540
2584,7,185579,185760,189421.0,539
2585,1,185614,185760,188362.0,510
2586,4,185662,185760,189399.0,393
2587,2,185701,185760,188925.0,568
2588,8,185755,185760,189440.0,597
2589,3,185758,185760,188395.0,655
2590,6,185789,187200,189235.0,416
2591,7,185826,187200,190796.0,539
2592,1,185911,187200,189537.0,510
2593,2,185919,187200,189947.0,568
2594,9,185956,187200,189309.0,540
2595,4,186038,187200,190120.0,393
2596,8,186239,187200,190079.0,597
2597,0,186377,187200,190049.0,395
2598,3,186380,187200,189856.0,655
2599,5,186407,187200,190392.0,496
2600,1,186415,187200,189622.0,510
2601,6,186471,187200,189656.0,416
2602,4,186487,187200,190396.0,393
2603,7,186494,187200,190901.0,539
2604,2,186706,187200,190128.0,568
2605,3,186753,187200,190117.0,655
2606,0,186800,187200,190070.0,395
2607,8,187035,187200,190428.0,597
2608,5,187067,187200,190417.0,496
2609,9,187067,187200,190165.0,540
2610,9,187091,187200,190210.0,540
2611,3,187166,187200,190680.0,655
2612,0,187186,187200,190286.0,395
2613,2,187260,188640,190421.0,568
2614,4,187358,188640,191033.0,393
2615,1,187378,188640,190525.0,510
2616,5,187405,188640,190937.0,496
2617,8,187467,188640,190886.0,597
2618,7,187492,188640,191169.0,539
2619,6,187569,188640,190586.0,416
2620,2,187693,188640,191005.0,568
2621,4,187698,188640,191383.0,393
2622,5,187790,188640,191283.0,496
2623,7,187877,188640,191454.0,539
2624,0,187949,188640,191234.0,395
2625,1,188006,188640,190622.0,510
2626,3,188096,188640,191368.0,655
2627,6,188151,188640,190867.0,416
2628,9,188298,188640,191209.0,540
2629,8,188316,188640,191500.0,597
2630,6,188408,188640,191324.0,416
2631,1,188426,188640,191735.0,510
2632,7,188903,190080,192262.0,539
2633,2,188917,190080,191855.0,568
2634,5,188932,190080,192230.0,496
2635,4,188969,190080,192208.0,393
2636,9,189052,190080,192116.0,540
2637,8,189066,190080,192519.0,597
2638,3,189080,190080,192105.0,655
2639,0,189154,190080,192040.0,395
2640,7,189161,190080,192454.0,539
2641,5,189179,190080,192789.0,496
2642,9,189217,190080,192324.0,540
2643,1,189249,190080,191921.0,510
2644,0,189253,190080,192083.0,395
2645,8,189273,190080,192978.0,597
2646,4,189274,190080,192439.0,393
2647,6,189364,190080,191981.0,416
2648,3,189657,190080,192248.0,655
2649,2,189681,190080,192104.0,568
2650,9,189849,190080,192679.0,540
2651,3,190093,191520,193328.0,655
2652,0,190110,191520,193410.0,395
2653,5,190146,191520,193677.0,496
2654,8,190208,191520,193219.0,597
2655,1,190235,191520,193289.0,510
2656,7,190377,191520,193430.0,539
2657,4,190858,191520,193563.0,393
2658,6,190935,191520,193033.0,416
2659,2,190974,191520,193066.0,568
2660,0,191014,191520,193515.0,395
2661,5,191051,191520,193841.0,496
2662,9,191055,191520,193580.0,540
2663,7,191090,191520,193776.0,539
2664,1,191189,191520,193682.0,510
2665,4,191302,191520,193681.0,393
2666,2,191358,191520,193376.0,568
2667,3,191504,191520,193416.0,655
2668,8,191721,192960,194326.0,597
2669,6,191861,192960,194213.0,416
2670,6,191913,192960,194268.0,416
2671,1,191930,192960,194456.0,510
2672,0,191955,192960,194596.0,395
2673,2,191993,192960,194684.0,568
2674,5,192077,192960,194409.0,496
2675,3,192151,192960,194618.0,655
2676,7,192215,192960,194640.0,539
2677,9,192283,192960,194797.0,540
2678,4,192318,192960,194835.0,393
2679,8,192410,192960,195023.0,597
2680,3,192410,192960,194847.0,655
2681,1,192496,192960,194486.0,510
2682,0,192529,192960,194710.0,395
