Job,Routing_ID,Arrival,Ready Time,Job Processing Time,Deadline
J25-2112,9,147232,148320,540,150243
J25-2113,7,147252,148320,539,149850
J25-2114,5,147262,148320,496,151108
J25-2115,4,147330,148320,393,149769
J25-2116,8,147399,148320,597,150462
J25-2117,2,147403,148320,568,149579
J25-2118,0,147591,148320,395,151238
J25-2119,6,147666,148320,416,149717
J25-2120,1,147692,148320,510,151211
J25-2121,7,147742,148320,539,150260
J25-2122,0,147793,148320,395,151083
J25-2123,4,147893,148320,393,150255
J25-2124,9,148058,148320,540,150469
J25-2125,2,148202,148320,568,150278
J25-2126,3,148289,148320,655,150172
J25-2127,6,148322,149760,416,152533
J25-2128,8,148386,149760,597,151921
J25-2129,5,148427,149760,496,151820
J25-2130,7,148471,149760,539,152326
J25-2131,0,148473,149760,395,152283
J25-2132,4,148530,149760,393,152774
J25-2133,3,148546,149760,655,152228
J25-2134,1,148701,149760,510,151589
J25-2135,2,148771,149760,568,153133
J25-2136,8,148926,149760,597,152426
J25-2137,9,149065,149760,540,151354
J25-2138,5,149123,149760,496,153419
J25-2139,6,149255,149760,416,151393
J25-2140,7,149271,149760,539,152006
J25-2141,0,149312,149760,395,151648
J25-2142,6,149326,149760,416,151260
J25-2143,5,149382,149760,496,152003
J25-2144,2,149417,149760,568,151157
J25-2145,1,149437,149760,510,152381
J25-2146,8,149478,149760,597,152353
J25-2147,3,149527,149760,655,151450
J25-2148,4,149803,151200,393,153826
J25-2149,9,149848,151200,540,152507
J25-2150,9,149921,151200,540,154699
J25-2151,0,150061,151200,395,153806
J25-2152,8,150089,151200,597,153233
J25-2153,1,150175,151200,510,153278
J25-2154,2,150238,151200,568,152739
J25-2155,4,150316,151200,393,154217
J25-2156,3,150431,151200,655,152390
J25-2157,5,150528,151200,496,153090
J25-2158,7,150593,151200,539,152893
J25-2159,6,150640,151200,416,152743
J25-2160,2,150782,151200,568,153400
J25-2161,0,150934,151200,395,152846
J25-2162,4,151155,151200,393,153831
J25-2163,6,151286,152640,416,154845
J25-2164,7,151380,152640,539,154830
J25-2165,5,151382,152640,496,153933
J25-2166,3,151402,152640,655,155896
J25-2167,9,151435,152640,540,154323
J25-2168,8,151492,152640,597,154854
J25-2169,1,151508,152640,510,154790
J25-2170,1,151532,152640,510,154864
J25-2171,6,151709,152640,416,154335
J25-2172,4,151744,152640,393,154255
J25-2173,9,151904,152640,540,154617
J25-2174,5,151935,152640,496,154578
J25-2175,8,151947,152640,597,154583
J25-2176,2,152031,152640,568,154630
J25-2177,7,152068,152640,539,154020
J25-2178,0,152195,152640,395,154573
J25-2179,3,152262,152640,655,155556
J25-2180,4,152378,152640,393,154677
J25-2181,7,152469,152640,539,155726
J25-2182,2,152484,152640,568,154735
J25-2183,1,152555,152640,510,154784
J25-2184,6,152580,152640,416,154106
J25-2185,3,152995,154080,655,155387
J25-2186,0,153012,154080,395,155874
J25-2187,5,153026,154080,496,155976
J25-2188,9,153056,154080,540,156837
J25-2189,8,153064,154080,597,155474
J25-2190,8,153104,154080,597,156426
J25-2191,5,153105,154080,496,156877
J25-2192,3,153123,154080,655,156449
J25-2193,7,153147,154080,539,156135
J25-2194,2,153155,154080,568,156264
J25-2195,4,153294,154080,393,155860
J25-2196,6,153305,154080,416,157009
J25-2197,1,153339,154080,510,156354
J25-2198,9,153481,154080,540,159948
J25-2199,0,153502,154080,395,156207
J25-2200,7,153610,154080,539,157137
J25-2201,3,153612,154080,655,155737
J25-2202,6,153704,154080,416,155455
J25-2203,0,153723,154080,395,158236
J25-2204,9,153811,154080,540,155481
J25-2205,4,153818,154080,393,157433
J25-2206,8,153911,154080,597,157911
J25-2207,1,154018,154080,510,156873
J25-2208,5,154069,154080,496,156489
J25-2209,2,154350,155520,568,157801
J25-2210,6,154384,155520,416,157317
J25-2211,4,154391,155520,393,157091
J25-2212,0,154395,155520,395,156705
J25-2213,3,154464,155520,655,157605
J25-2214,2,154539,155520,568,158150
J25-2215,1,154616,155520,510,157509
J25-2216,9,154620,155520,540,157850
J25-2217,8,154649,155520,597,157186
J25-2218,5,154679,155520,496,156992
J25-2219,7,154732,155520,539,157386
J25-2220,0,154757,155520,395,158070
J25-2221,9,154860,155520,540,157166
J25-2222,6,154865,155520,416,157682
J25-2223,4,154938,155520,393,158461
J25-2224,2,154951,155520,568,157652
J25-2225,3,155043,155520,655,157624
J25-2226,8,155079,155520,597,157242
J25-2227,1,155108,155520,510,157839
J25-2228,5,155173,155520,496,157728
J25-2229,7,155278,155520,539,157388
J25-2230,1,155430,155520,510,157345
J25-2231,8,155742,156960,597,158633
J25-2232,0,155866,156960,395,158239
J25-2233,2,155884,156960,568,158714
J25-2234,6,156210,156960,416,158050
J25-2235,7,156222,156960,539,158698
J25-2236,5,156399,156960,496,159525
J25-2237,4,156445,156960,393,159900
J25-2238,9,156462,156960,540,158692
J25-2239,3,156484,156960,655,158756
J25-2240,6,156498,156960,416,159013
J25-2241,4,156550,156960,393,160854
J25-2242,9,156820,156960,540,158600
J25-2243,8,156839,156960,597,159659
J25-2244,1,157070,158400,510,161288
J25-2245,0,157160,158400,395,160202
J25-2246,3,157232,158400,655,159923
J25-2247,5,157374,158400,496,161716
J25-2248,7,157375,158400,539,161243
J25-2249,2,157495,158400,568,160707
J25-2250,0,157580,158400,395,161277
J25-2251,3,157635,158400,655,159966
J25-2252,7,157646,158400,539,160167
J25-2253,8,157682,158400,597,160885
J25-2254,6,157731,158400,416,159695
J25-2255,9,157762,158400,540,159852
J25-2256,2,157766,158400,568,161734
J25-2257,4,157949,158400,393,160389
J25-2258,5,158149,158400,496,161137
J25-2259,1,158263,158400,510,159931
J25-2260,7,158330,158400,539,161052
J25-2261,8,158426,159840,597,161911
J25-2262,0,158468,159840,395,161956
J25-2263,4,158522,159840,393,162625
J25-2264,9,158522,159840,540,161850
J25-2265,2,158590,159840,568,161652
J25-2266,6,158628,159840,416,162115
J25-2267,3,158746,159840,655,161303
J25-2268,1,159079,159840,510,163058
J25-2269,5,159179,159840,496,162475
J25-2270,4,159247,159840,393,164300
J25-2271,6,159375,159840,416,161172
J25-2272,8,159461,159840,597,161489
J25-2273,7,159515,159840,539,161789
J25-2274,9,159632,159840,540,161148
J25-2275,0,159635,159840,395,161342
J25-2276,5,159690,159840,496,161975
J25-2277,3,159753,159840,655,161341
J25-2278,2,159783,159840,568,161248
J25-2279,1,159796,159840,510,161692
J25-2280,8,159821,159840,597,162073
J25-2281,1,159839,159840,510,161061
J25-2282,6,159907,161280,416,163468
J25-2283,2,159963,161280,568,163908
J25-2284,5,160039,161280,496,163636
J25-2285,3,160100,161280,655,163168
J25-2286,0,160104,161280,395,162955
J25-2287,9,160269,161280,540,163984
J25-2288,7,160371,161280,539,162488
J25-2289,4,160449,161280,393,163149
J25-2290,9,160665,161280,540,163349
J25-2291,4,160689,161280,393,162699
J25-2292,7,160709,161280,539,163122
J25-2293,2,160720,161280,568,163099
J25-2294,8,160834,161280,597,162638
J25-2295,1,160862,161280,510,163228
J25-2296,3,161051,161280,655,162834
J25-2297,0,161070,161280,395,163825
J25-2298,5,161187,161280,496,164330
J25-2299,6,161463,162720,416,165197
J25-2300,8,161551,162720,597,164987
J25-2301,0,161562,162720,395,164387
J25-2302,9,161715,162720,540,165031
J25-2303,6,161762,162720,416,165022
J25-2304,3,162059,162720,655,165084
J25-2305,2,162162,162720,568,163703
J25-2306,5,162321,162720,496,164126
J25-2307,1,162386,162720,510,164248
J25-2308,7,162403,162720,539,164254
J25-2309,4,162428,162720,393,164000
J25-2310,2,162513,162720,568,165151
J25-2311,7,162544,162720,539,164928
J25-2312,6,162703,162720,416,164637
J25-2313,1,162849,164160,510,166573
J25-2314,5,162894,164160,496,166048
J25-2315,3,162924,164160,655,167170
J25-2316,9,163040,164160,540,165930
J25-2317,8,163157,164160,597,166981
J25-2318,4,163255,164160,393,166946
J25-2319,0,163328,164160,395,166375
J25-2320,8,163420,164160,597,165652
J25-2321,5,163501,164160,496,165823
J25-2322,3,163520,164160,655,165779
J25-2323,4,163565,164160,393,165438
J25-2324,9,163644,164160,540,165983
J25-2325,1,163707,164160,510,165701
J25-2326,2,163708,164160,568,165766
J25-2327,6,163811,164160,416,165818
J25-2328,7,163817,164160,539,165689
J25-2329,0,163852,164160,395,166264
J25-2330,1,163994,164160,510,165800
J25-2331,8,164060,164160,597,165531
J25-2332,9,164070,164160,540,166379
J25-2333,7,164209,165600,539,168485
J25-2334,5,164260,165600,496,167949
J25-2335,3,164353,165600,655,167670
J25-2336,6,164357,165600,416,167095
J25-2337,4,164473,165600,393,167612
J25-2338,2,164609,165600,568,167435
J25-2339,0,164626,165600,395,167307
J25-2340,8,164650,165600,597,169088
J25-2341,6,164676,165600,416,168364
J25-2342,7,164684,165600,539,167727
J25-2343,1,164710,165600,510,166664
J25-2344,2,164834,165600,568,167683
J25-2345,3,164858,165600,655,167838
J25-2346,9,164896,165600,540,167036
J25-2347,5,164926,165600,496,168633
J25-2348,4,164936,165600,393,168165
J25-2349,0,165062,165600,395,169549
J25-2350,5,165077,165600,496,167353
J25-2351,2,165098,165600,568,167597
J25-2352,1,165171,165600,510,167237
J25-2353,0,165210,165600,395,168110
J25-2354,3,165234,165600,655,167819
J25-2355,7,165274,165600,539,167672
J25-2356,8,165361,165600,597,167408
J25-2357,6,165426,165600,416,167041
J25-2358,4,165470,165600,393,167978
J25-2359,9,165492,165600,540,167428
J25-2360,4,165527,165600,393,168156
J25-2361,2,165548,165600,568,167933
J25-2362,8,165713,167040,597,170094
J25-2363,3,166048,167040,655,169011
J25-2364,6,166081,167040,416,168342
J25-2365,0,166166,167040,395,168171
J25-2366,9,166320,167040,540,168613
J25-2367,5,166352,167040,496,168064
J25-2368,1,166380,167040,510,167946
J25-2369,7,166414,167040,539,169701
J25-2370,4,166578,167040,393,169444
J25-2371,7,166602,167040,539,169959
J25-2372,6,166726,167040,416,169210
J25-2373,3,166739,167040,655,169447
J25-2374,1,166786,167040,510,168206
J25-2375,9,166890,167040,540,168598
J25-2376,2,166973,167040,568,168695
J25-2377,5,167035,167040,496,168893
J25-2378,0,167112,168480,395,170675
J25-2379,8,167132,168480,597,170554
J25-2380,1,167263,168480,510,170835
J25-2381,5,167281,168480,496,171238
J25-2382,2,167303,168480,568,170679
J25-2383,6,167357,168480,416,169880
J25-2384,9,167517,168480,540,169561
J25-2385,0,167869,168480,395,170182
J25-2386,3,167925,168480,655,170706
J25-2387,8,167958,168480,597,170549
J25-2388,7,168184,168480,539,170652
J25-2389,4,168197,168480,393,171781
J25-2390,9,168254,168480,540,171522
J25-2391,7,168281,168480,539,170214
J25-2392,8,168290,168480,597,170957
J25-2393,6,168298,168480,416,169817
J25-2394,5,168389,168480,496,170944
J25-2395,0,168442,168480,395,171160
J25-2396,3,168639,169920,655,171249
J25-2397,1,168922,169920,510,172293
J25-2398,2,168939,169920,568,171664
J25-2399,4,169004,169920,393,171610
J25-2400,2,169086,169920,568,172273
J25-2401,3,169106,169920,655,172420
J25-2402,9,169230,169920,540,171577
J25-2403,6,169393,169920,416,171073
J25-2404,1,169504,169920,510,172050
J25-2405,0,169597,169920,395,171556
J25-2406,4,169626,169920,393,171756
J25-2407,7,169933,171360,539,172644
J25-2408,5,169960,171360,496,173744
J25-2409,8,170003,171360,597,173026
J25-2410,2,170151,171360,568,173628
J25-2411,9,170207,171360,540,174246
J25-2412,0,170260,171360,395,173365
J25-2413,6,170289,171360,416,172898
J25-2414,4,170308,171360,393,173144
J25-2415,5,170358,171360,496,173288
J25-2416,3,170399,171360,655,173874
J25-2417,1,170500,171360,510,172763
J25-2418,8,170537,171360,597,173620
J25-2419,7,170544,171360,539,173139
J25-2420,3,170612,171360,655,172892
J25-2421,0,170689,171360,395,173775
J25-2422,8,170701,171360,597,173297
J25-2423,6,170780,171360,416,173094
J25-2424,1,170795,171360,510,173208
J25-2425,7,170848,171360,539,173176
J25-2426,5,170899,171360,496,172789
J25-2427,9,170901,171360,540,174165
J25-2428,4,170928,171360,393,174245
J25-2429,2,170964,171360,568,172784
J25-2430,2,170986,171360,568,173972
J25-2431,6,170991,171360,416,173272
J25-2432,0,171094,171360,395,174051
J25-2433,3,171115,171360,655,173308
J25-2434,5,171138,171360,496,173807
J25-2435,4,171154,171360,393,174307
J25-2436,8,171236,171360,597,172821
J25-2437,1,171328,171360,510,173233
J25-2438,9,171370,172800,540,174184
J25-2439,7,171467,172800,539,175057
J25-2440,4,171488,172800,393,175375
J25-2441,6,171503,172800,416,175165
J25-2442,9,171538,172800,540,174268
J25-2443,3,171739,172800,655,175165
J25-2444,8,171753,172800,597,175203
J25-2445,5,171800,172800,496,174433
J25-2446,1,171884,172800,510,174124
J25-2447,7,171960,172800,539,174771
J25-2448,0,171998,172800,395,174248
J25-2449,2,172005,172800,568,174406
J25-2450,2,172112,172800,568,175203
J25-2451,8,172253,172800,597,174807
J25-2452,1,172265,172800,510,175743
J25-2453,0,172330,172800,395,174677
J25-2454,3,172336,172800,655,174609
J25-2455,9,172353,172800,540,177188
J25-2456,6,172375,172800,416,174882
J25-2457,5,172399,172800,496,176838
J25-2458,7,172435,172800,539,175487
J25-2459,4,172560,172800,393,176008
J25-2460,9,172593,172800,540,176242
J25-2461,2,172691,172800,568,174905
J25-2462,6,172705,172800,416,174479
J25-2463,3,172744,172800,655,175458
J25-2464,0,172769,172800,395,174600
J25-2465,7,172788,172800,539,174618
J25-2466,8,172798,172800,597,174872
J25-2467,5,172798,172800,496,175288
J25-2468,4,172849,174240,393,175820
J25-2469,1,172871,174240,510,176679
J25-2470,1,172875,174240,510,175995
J25-2471,4,172913,174240,393,177949
J25-2472,3,172925,174240,655,178155
J25-2473,7,172989,174240,539,176389
J25-2474,2,173098,174240,568,177513
J25-2475,9,173104,174240,540,176256
J25-2476,0,173164,174240,395,175946
J25-2477,6,173165,174240,416,175915
J25-2478,5,173194,174240,496,176002
J25-2479,8,173203,174240,597,175751
J25-2480,0,173291,174240,395,177765
J25-2481,6,173338,174240,416,176312
J25-2482,5,173426,174240,496,175985
J25-2483,9,173482,174240,540,176439
J25-2484,7,173572,174240,539,177358
J25-2485,1,173587,174240,510,176130
J25-2486,4,173597,174240,393,177792
J25-2487,2,173617,174240,568,176003
J25-2488,8,173786,174240,597,177741
J25-2489,3,173970,174240,655,175762
J25-2490,6,173977,174240,416,176844
J25-2491,7,174000,174240,539,176662
J25-2492,1,174102,174240,510,176236
J25-2493,2,174141,174240,568,175938
J25-2494,9,174161,174240,540,175925
J25-2495,4,174446,175680,393,178485
J25-2496,8,174473,175680,597,178505
J25-2497,0,174617,175680,395,178024
J25-2498,3,174667,175680,655,176953
J25-2499,5,174757,175680,496,177719
J25-2500,1,174959,175680,510,176696
J25-2501,6,175008,175680,416,177526
J25-2502,4,175036,175680,393,179519
J25-2503,7,175067,175680,539,177827
J25-2504,2,175120,175680,568,177555
J25-2505,3,175144,175680,655,177790
J25-2506,0,175258,175680,395,177102
J25-2507,8,175327,175680,597,178580
J25-2508,5,175537,175680,496,177631
J25-2509,9,175611,175680,540,177997
J25-2510,9,175676,175680,540,177321
J25-2511,3,175687,177120,655,179512
J25-2512,0,175690,177120,395,179853
J25-2513,2,175735,177120,568,178842
J25-2514,4,175778,177120,393,178488
J25-2515,1,175780,177120,510,178861
J25-2516,5,175877,177120,496,180051
J25-2517,8,175960,177120,597,179102
J25-2518,7,175970,177120,539,178945
J25-2519,6,176058,177120,416,178664
J25-2520,2,176118,177120,568,179517
J25-2521,4,176190,177120,393,179042
J25-2522,5,176222,177120,496,179337
J25-2523,7,176341,177120,539,178927
J25-2524,0,176376,177120,395,181043
J25-2525,1,176870,177120,510,178648
J25-2526,3,177074,177120,655,178917
J25-2527,6,177141,178560,416,179880
J25-2528,9,177146,178560,540,179666
J25-2529,8,177274,178560,597,179853
J25-2530,6,177314,178560,416,179712
J25-2531,1,177314,178560,510,179948
J25-2532,7,177356,178560,539,180253
J25-2533,2,177374,178560,568,179721
J25-2534,5,177485,178560,496,180244
J25-2535,4,177606,178560,393,180364
J25-2536,9,177608,178560,540,179929
J25-2537,8,177658,178560,597,182462
J25-2538,3,177661,178560,655,181539
J25-2539,0,177869,178560,395,181389
J25-2540,7,178039,178560,539,180418
J25-2541,5,178077,178560,496,182257
J25-2542,9,178245,178560,540,180608
J25-2543,1,178363,178560,510,180283
J25-2544,0,178483,178560,395,179876
J25-2545,8,178555,178560,597,180692
J25-2546,4,178620,180000,393,182793
J25-2547,6,178630,180000,416,182171
J25-2548,3,178721,180000,655,181289
J25-2549,2,178819,180000,568,181375
J25-2550,9,178920,180000,540,181450
J25-2551,3,178962,180000,655,182371
J25-2552,0,178990,180000,395,181795
J25-2553,5,179054,180000,496,182128
J25-2554,8,179142,180000,597,181735
J25-2555,1,179274,180000,510,183215
J25-2556,7,179284,180000,539,182742
J25-2557,4,179429,180000,393,181641
J25-2558,6,179460,180000,416,182114
J25-2559,2,179475,180000,568,181369
J25-2560,0,179623,180000,395,183035
J25-2561,5,179666,180000,496,182641
J25-2562,9,179697,180000,540,181995
J25-2563,7,179702,180000,539,182045
J25-2564,1,179818,180000,510,182272
J25-2565,4,179846,180000,393,182823
J25-2566,2,179878,180000,568,182508
J25-2567,3,179881,180000,655,181606
J25-2568,8,179918,180000,597,182461
J25-2569,6,180073,181440,416,183554
J25-2570,6,180119,181440,416,183150
J25-2571,1,180234,181440,510,183020
J25-2572,0,180264,181440,395,183119
J25-2573,2,180445,181440,568,184590
J25-2574,5,180707,181440,496,183187
J25-2575,3,180856,181440,655,184667
J25-2576,7,180966,181440,539,182898
J25-2577,9,181019,181440,540,182915
J25-2578,4,181020,181440,393,184833
J25-2579,8,181105,181440,597,184522
J25-2580,3,181315,181440,655,184942
J25-2581,1,181378,181440,510,183666
J25-2582,0,181411,181440,395,183811
J25-2583,5,181422,181440,496,183778
J25-2584,4,181441,182880,393,185651
J25-2585,7,181630,182880,539,186595
J25-2586,8,181680,182880,597,185037
J25-2587,6,181685,182880,416,185591
J25-2588,9,181778,182880,540,184490
J25-2589,2,181791,182880,568,184707
J25-2590,2,181922,182880,568,184672
J25-2591,3,182046,182880,655,184411
J25-2592,7,182136,182880,539,185286
J25-2593,8,182181,182880,597,186067
J25-2594,5,182212,182880,496,185182
J25-2595,6,182241,182880,416,184417
J25-2596,9,182330,182880,540,185509
J25-2597,0,182332,182880,395,185498
J25-2598,4,182512,182880,393,185329
J25-2599,1,182557,182880,510,185733
J25-2600,0,182625,182880,395,184452
J25-2601,4,182647,182880,393,184552
J25-2602,7,182716,182880,539,184313
J25-2603,6,182986,184320,416,186687
J25-2604,9,183038,184320,540,186512
J25-2605,2,183320,184320,568,186246
J25-2606,5,183370,184320,496,185510
J25-2607,3,183385,184320,655,185954
J25-2608,1,183385,184320,510,186794
J25-2609,8,183388,184320,597,187326
J25-2610,8,183480,184320,597,185892
J25-2611,0,183484,184320,395,186359
J25-2612,5,183489,184320,496,188158
J25-2613,2,183735,184320,568,186992
J25-2614,7,183758,184320,539,186234
J25-2615,6,183766,184320,416,186077
J25-2616,3,183787,184320,655,186813
J25-2617,1,183825,184320,510,186229
J25-2618,9,183871,184320,540,186350
J25-2619,4,183896,184320,393,186065
J25-2620,4,184098,184320,393,187592
J25-2621,3,184190,184320,655,186035
J25-2622,7,184227,184320,539,186580
J25-2623,8,184370,185760,597,187534
J25-2624,9,184420,185760,540,188410
J25-2625,1,184575,185760,510,187304
J25-2626,5,184772,185760,496,188848
J25-2627,0,184868,185760,395,186545
J25-2628,6,184880,185760,416,187241
J25-2629,2,185002,185760,568,187188
J25-2630,8,185198,185760,597,188655
J25-2631,7,185200,185760,539,189405
J25-2632,5,185205,185760,496,187621
J25-2633,4,185523,185760,393,188602
J25-2634,1,185524,185760,510,188072
J25-2635,0,185587,185760,395,187286
J25-2636,3,185596,185760,655,187660
J25-2637,6,185663,185760,416,187883
J25-2638,2,185674,185760,568,187785
J25-2639,9,185687,185760,540,188111
J25-2640,4,185881,187200,393,189423
J25-2641,5,186113,187200,496,188706
J25-2642,9,186120,187200,540,190342
J25-2643,6,186123,187200,416,189210
J25-2644,2,186142,187200,568,189726
J25-2645,0,186156,187200,395,189124
J25-2646,8,186220,187200,597,188163
J25-2647,1,186227,187200,510,189310
J25-2648,7,186281,187200,539,188767
J25-2649,3,186313,187200,655,189141
J25-2650,1,186326,187200,510,189652
J25-2651,7,186393,187200,539,190129
J25-2652,3,186447,187200,655,188283
J25-2653,8,186488,187200,597,189277
J25-2654,4,186542,187200,393,189184
J25-2655,2,186606,187200,568,189391
J25-2656,0,186622,187200,395,188627
J25-2657,5,186633,187200,496,189527
J25-2658,9,186684,187200,540,188973
J25-2659,6,186787,187200,416,189178
J25-2660,2,186805,187200,568,189196
J25-2661,7,186844,187200,539,190526
J25-2662,3,186883,187200,655,189118
J25-2663,4,186933,187200,393,188425
J25-2664,1,186984,187200,510,189468
J25-2665,8,187017,187200,597,188614
J25-2666,6,187156,187200,416,189021
J25-2667,5,187192,187200,496,189352
J25-2668,9,187217,188640,540,190429
J25-2669,0,187338,188640,395,192027
J25-2670,9,187442,188640,540,190018
J25-2671,4,187539,188640,393,190271
J25-2672,2,187608,188640,568,191186
J25-2673,3,187620,188640,655,190206
J25-2674,5,187721,188640,496,190973
J25-2675,1,187827,188640,510,191209
J25-2676,8,187937,188640,597,190523
J25-2677,6,187954,188640,416,190397
J25-2678,0,187973,188640,395,189991
J25-2679,7,187999,188640,539,190450
J25-2680,9,188015,188640,540,190430
J25-2681,5,188050,188640,496,190861
J25-2682,4,188065,188640,393,192631
J25-2683,2,188161,188640,568,189478
J25-2684,1,188408,188640,510,190237
J25-2685,3,188532,188640,655,190301
J25-2686,8,188581,188640,597,190626
J25-2687,6,188608,188640,416,192279
J25-2688,7,188653,190080,539,192091
J25-2689,0,188675,190080,395,191899
J25-2690,3,188925,190080,655,193050
J25-2691,7,188992,190080,539,191682
J25-2692,5,189232,190080,496,192521
J25-2693,9,189357,190080,540,192799
J25-2694,1,189370,190080,510,192864
J25-2695,8,189387,190080,597,192031
J25-2696,4,189514,190080,393,191612
J25-2697,6,189573,190080,416,192616
J25-2698,0,189640,190080,395,192239
J25-2699,2,189697,190080,568,192391
J25-2700,6,189748,190080,416,192288
J25-2701,5,189803,190080,496,193317
J25-2702,9,189813,190080,540,193086
J25-2703,0,189882,190080,395,193278
J25-2704,2,190426,191520,568,193070
J25-2705,4,190441,191520,393,193901
J25-2706,3,190462,191520,655,192841
J25-2707,1,190494,191520,510,193509
J25-2708,8,190515,191520,597,193360
J25-2709,7,190571,191520,539,193576
J25-2710,1,190820,191520,510,195014
J25-2711,0,190827,191520,395,192869
J25-2712,5,190886,191520,496,194006
J25-2713,8,190962,191520,597,193083
J25-2714,3,190968,191520,655,193979
J25-2715,9,191036,191520,540,194235
J25-2716,7,191064,191520,539,193682
J25-2717,2,191070,191520,568,192609
J25-2718,6,191092,191520,416,193358
J25-2719,4,191126,191520,393,194563
J25-2720,4,191129,191520,393,193064
J25-2721,0,191196,191520,395,194462
J25-2722,3,191227,191520,655,193292
J25-2723,9,191229,191520,540,192708
J25-2724,5,191278,191520,496,193050
J25-2725,8,191521,192960,597,197280
J25-2726,7,191569,192960,539,195624
J25-2727,1,191644,192960,510,194485
J25-2728,2,191712,192960,568,195158
J25-2729,6,191757,192960,416,195365
J25-2730,6,191803,192960,416,195036
J25-2731,5,191990,192960,496,196116
J25-2732,9,191994,192960,540,195777
J25-2733,8,191999,192960,597,196763
J25-2734,3,192094,192960,655,194731
J25-2735,7,192126,192960,539,195991
J25-2736,0,192126,192960,395,195042
J25-2737,4,192170,192960,393,195337
J25-2738,2,192180,192960,568,195807
J25-2739,1,192205,192960,510,196116
J25-2740,1,192210,192960,510,194950
J25-2741,5,192290,192960,496,196390
J25-2742,6,192326,192960,416,194752
J25-2743,8,192330,192960,597,194493
J25-2744,3,192451,192960,655,195402
J25-2745,4,192594,192960,393,195940
J25-2746,0,192624,192960,395,194506
J25-2747,7,192649,192960,539,194706
J25-2748,2,192736,192960,568,194769
J25-2749,9,192803,192960,540,194133
J25-2750,9,192817,192960,540,195625
J25-2751,4,193101,194400,393,196658
J25-2752,3,193131,194400,655,196533
J25-2753,7,193183,194400,539,195611
J25-2754,0,193235,194400,395,196784
J25-2755,6,193248,194400,416,196023
J25-2756,5,193281,194400,496,199798
J25-2757,1,193331,194400,510,195942
J25-2758,2,193454,194400,568,196910
J25-2759,8,193482,194400,597,197891
J25-2760,9,193593,194400,540,196223
J25-2761,8,193621,194400,597,196327
J25-2762,2,193660,194400,568,197459
J25-2763,6,193725,194400,416,196135
J25-2764,5,193733,194400,496,195897
J25-2765,3,193768,194400,655,196686
J25-2766,0,193823,194400,395,196603
J25-2767,4,193832,194400,393,199718
J25-2768,7,193868,194400,539,196572
J25-2769,1,193929,194400,510,196022
J25-2770,6,193956,194400,416,195087
J25-2771,3,194008,194400,655,196976
J25-2772,9,194214,194400,540,196913
J25-2773,4,194249,194400,393,195763
J25-2774,1,194250,194400,510,196103
J25-2775,5,194305,194400,496,196655
J25-2776,2,194388,194400,568,197198
J25-2777,7,194409,195840,539,198227
J25-2778,8,194507,195840,597,198098
J25-2779,0,194572,195840,395,197574
J25-2780,9,194829,195840,540,197205
J25-2781,1,194948,195840,510,197969
J25-2782,2,195000,195840,568,198924
J25-2783,4,195185,195840,393,198930
J25-2784,6,195322,195840,416,197733
J25-2785,0,195534,195840,395,197959
J25-2786,3,195589,195840,655,197584
J25-2787,7,195591,195840,539,198195
J25-2788,5,195600,195840,496,196963
J25-2789,8,195633,195840,597,197971
J25-2790,8,195638,195840,597,197622
J25-2791,9,195885,197280,540,200172
J25-2792,0,195899,197280,395,199129
J25-2793,6,195941,197280,416,198815
J25-2794,2,196053,197280,568,199636
J25-2795,3,196099,197280,655,198883
J25-2796,1,196296,197280,510,199473
J25-2797,5,196321,197280,496,199755
J25-2798,4,196502,197280,393,199416
J25-2799,7,196564,197280,539,199262
J25-2800,5,196594,197280,496,199059
J25-2801,8,196619,197280,597,200198
J25-2802,6,196748,197280,416,200146
J25-2803,2,196752,197280,568,199209
J25-2804,7,196761,197280,539,199549
J25-2805,4,196778,197280,393,200115
J25-2806,3,196963,197280,655,198671
J25-2807,0,196994,197280,395,199427
J25-2808,1,197066,197280,510,198858
J25-2809,9,197126,197280,540,198592
J25-2810,4,197133,197280,393,199848
J25-2811,8,197146,197280,597,199535
J25-2812,1,197214,197280,510,199141
J25-2813,7,197239,197280,539,200724
J25-2814,0,197298,198720,395,201252
J25-2815,9,197318,198720,540,200386
J25-2816,6,197535,198720,416,200508
J25-2817,3,197645,198720,655,200224
J25-2818,2,197721,198720,568,199886
J25-2819,5,197776,198720,496,202454
J25-2820,7,197805,198720,539,201171
J25-2821,2,197867,198720,568,200471
J25-2822,0,197880,198720,395,202060
J25-2823,1,197995,198720,510,202285
J25-2824,9,198105,198720,540,200229
J25-2825,4,198185,198720,393,200525
J25-2826,5,198262,198720,496,200382
J25-2827,6,198303,198720,416,199964
J25-2828,8,198410,198720,597,200603
J25-2829,3,198418,198720,655,203386
J25-2830,4,198543,198720,393,201129
J25-2831,6,198788,200160,416,201911
J25-2832,7,198816,200160,539,202114
J25-2833,2,198890,200160,568,201624
J25-2834,0,198950,200160,395,201592
J25-2835,3,199144,200160,655,202958
J25-2836,1,199392,200160,510,203308
J25-2837,9,199506,200160,540,201363
J25-2838,5,199541,200160,496,201423
J25-2839,8,199574,200160,597,201628
J25-2840,7,199602,200160,539,202041
J25-2841,0,199612,200160,395,204096
J25-2842,5,199615,200160,496,201980
J25-2843,4,199621,200160,393,201448
J25-2844,2,199641,200160,568,203777
J25-2845,1,199704,200160,510,202297
J25-2846,9,199814,200160,540,202254
