Job,Production_Plan_ID,Arrival,Ready Time,End,Processing Time
2092,5,152694,154080,155309.0,496
2093,0,152699,154080,155660.0,395
2094,1,152746,154080,155193.0,510
2095,8,152913,154080,155595.0,597
2096,6,152966,154080,155166.0,416
2097,7,153045,154080,155473.0,539
2098,9,153082,154080,155596.0,540
2099,4,153120,154080,155378.0,393
2100,0,153219,154080,155717.0,395
2101,1,153520,154080,155314.0,510
2102,2,153597,154080,155573.0,568
2103,3,153825,154080,155229.0,655
2104,4,154037,154080,155548.0,393
2105,5,154117,155520,157260.0,496
2106,6,154119,155520,156451.0,416
2107,7,154273,155520,157410.0,539
2108,8,154472,155520,157081.0,597
2109,9,154477,155520,156877.0,540
2110,2,154618,155520,156839.0,568
2111,4,154681,155520,157582.0,393
2112,8,154709,155520,157341.0,597
2113,0,154986,155520,157457.0,395
2114,5,155019,155520,157615.0,496
2115,3,155043,155520,157314.0,655
2116,1,155044,155520,157178.0,510
2117,9,155055,155520,157577.0,540
2118,6,155099,155520,156894.0,416
2119,7,155111,155520,157489.0,539
2120,8,155145,155520,157766.0,597
2121,3,155169,155520,157357.0,655
2122,6,155284,155520,157551.0,416
2123,2,155341,155520,157584.0,568
2124,5,155426,155520,157696.0,496
2125,1,155483,155520,157371.0,510
2126,7,155628,156960,158391.0,539
2127,4,155721,156960,158523.0,393
2128,0,155796,156960,157983.0,395
2129,9,155803,156960,158149.0,540
2130,2,155821,156960,158137.0,568
2131,7,155889,156960,158592.0,539
2132,4,155935,156960,158602.0,393
2133,0,156058,156960,158463.0,395
2134,5,156234,156960,158338.0,496
2135,1,156291,156960,158257.0,510
2136,3,156303,156960,158274.0,655
2137,6,156385,156960,158483.0,416
2138,9,156693,156960,158558.0,540
2139,8,156737,156960,158747.0,597
2140,7,156898,156960,158792.0,539
2141,6,156928,156960,158732.0,416
2142,0,156967,158400,159788.0,395
2143,1,157113,158400,160009.0,510
2144,2,157144,158400,159394.0,568
2145,9,157146,158400,159979.0,540
2146,3,157174,158400,159890.0,655
2147,4,157198,158400,160286.0,393
2148,8,157289,158400,159850.0,597
2149,5,157309,158400,160076.0,496
2150,7,157700,158400,160191.0,539
2151,3,157781,158400,160074.0,655
2152,8,157856,158400,159979.0,597
2153,6,157867,158400,159503.0,416
2154,1,157963,158400,160081.0,510
2155,4,157965,158400,160452.0,393
2156,2,158112,158400,160166.0,568
2157,9,158159,158400,160206.0,540
2158,5,158165,158400,160381.0,496
2159,0,158269,158400,160327.0,395
2160,9,158294,158400,160356.0,540
2161,8,158302,158400,160891.0,597
2162,1,158434,159840,161323.0,510
2163,5,158441,159840,161309.0,496
2164,0,158481,159840,161635.0,395
2165,3,158500,159840,161301.0,655
2166,2,158518,159840,161470.0,568
2167,6,158556,159840,161551.0,416
2168,4,158803,159840,161640.0,393
2169,7,159077,159840,161426.0,539
2170,3,159082,159840,161448.0,655
2171,8,159120,159840,161570.0,597
2172,0,159292,159840,161739.0,395
2173,7,159323,159840,161648.0,539
2174,9,159357,159840,161719.0,540
2175,4,159413,159840,161760.0,393
2176,2,159640,159840,161584.0,568
2177,1,159670,159840,161353.0,510
2178,6,159699,159840,161804.0,416
2179,5,159824,159840,161774.0,496
2180,3,159995,161280,162993.0,655
2181,8,160010,161280,162842.0,597
2182,4,160056,161280,163409.0,393
2183,0,160122,161280,163315.0,395
2184,5,160178,161280,162880.0,496
2185,7,160350,161280,163185.0,539
2186,9,160360,161280,162785.0,540
2187,6,160411,161280,162237.0,416
2188,2,160444,161280,162551.0,568
2189,1,160563,161280,163025.0,510
2190,5,160646,161280,163091.0,496
2191,2,160647,161280,163105.0,568
2192,9,160732,161280,163185.0,540
2193,7,160882,161280,163356.0,539
2194,6,160908,161280,163160.0,416
2195,4,160959,161280,163579.0,393
2196,3,160963,161280,163145.0,655
2197,1,160995,161280,163076.0,510
2198,8,161043,161280,163627.0,597
2199,0,161111,161280,163398.0,395
2200,5,161149,161280,163719.0,496
2201,0,161246,161280,163454.0,395
2202,2,161260,161280,163427.0,568
2203,8,161354,162720,164330.0,597
2204,9,161354,162720,164605.0,540
2205,7,161362,162720,164950.0,539
2206,4,161385,162720,165262.0,393
2207,6,161392,162720,164081.0,416
2208,1,161397,162720,164707.0,510
2209,3,161507,162720,164897.0,655
2210,3,161587,162720,164951.0,655
2211,1,161645,162720,165009.0,510
2212,9,161758,162720,165182.0,540
2213,7,161765,162720,165318.0,539
2214,5,161861,162720,164475.0,496
2215,4,161909,162720,165536.0,393
2216,8,161932,162720,164546.0,597
2217,2,161949,162720,165377.0,568
2218,0,162207,162720,165100.0,395
2219,6,162230,162720,165531.0,416
2220,1,162251,162720,165309.0,510
2221,7,162325,162720,165676.0,539
2222,0,162334,162720,165631.0,395
2223,4,162412,162720,165821.0,393
2224,9,162415,162720,165482.0,540
2225,2,162422,162720,165564.0,568
2226,3,162439,162720,165252.0,655
2227,6,162466,162720,165645.0,416
2228,8,162525,162720,166075.0,597
2229,5,162581,162720,165299.0,496
2230,7,162584,162720,166050.0,539
2231,0,162698,162720,166022.0,395
2232,4,162775,164160,166568.0,393
2233,3,162832,164160,166411.0,655
2234,1,162834,164160,166172.0,510
2235,2,162927,164160,165919.0,568
2236,8,163025,164160,166616.0,597
2237,9,163080,164160,166350.0,540
2238,5,163146,164160,166848.0,496
2239,6,163613,164160,165732.0,416
2240,7,163632,164160,166689.0,539
2241,0,163658,164160,166389.0,395
2242,6,163669,164160,166138.0,416
2243,5,163739,164160,166873.0,496
2244,2,163765,164160,166336.0,568
2245,1,163900,164160,166202.0,510
2246,8,163919,164160,167037.0,597
2247,3,163935,164160,166509.0,655
2248,4,163940,164160,166686.0,393
2249,9,163964,164160,166529.0,540
2250,9,163986,164160,166663.0,540
2251,0,164072,164160,166410.0,395
2252,8,164166,165600,167565.0,597
2253,1,164190,165600,167595.0,510
2254,2,164369,165600,167405.0,568
2255,4,164456,165600,167943.0,393
2256,3,164479,165600,167780.0,655
2257,5,164527,165600,167999.0,496
2258,7,164591,165600,167994.0,539
2259,6,164688,165600,167618.0,416
2260,2,164698,165600,167755.0,568
2261,0,164706,165600,167958.0,395
2262,4,164741,165600,168147.0,393
2263,6,164844,165600,167722.0,416
2264,7,164899,165600,168073.0,539
2265,5,165030,165600,168370.0,496
2266,3,165087,165600,167994.0,655
2267,9,165121,165600,168254.0,540
2268,8,165126,165600,168074.0,597
2269,1,165127,165600,168239.0,510
2270,1,165215,165600,168613.0,510
2271,6,165226,165600,168145.0,416
2272,4,165230,165600,168318.0,393
2273,9,165280,165600,168299.0,540
2274,5,165296,165600,168706.0,496
2275,8,165331,165600,168531.0,597
2276,2,165577,165600,168699.0,568
2277,7,165609,167040,169204.0,539
2278,0,165816,167040,169237.0,395
2279,3,165829,167040,169092.0,655
2280,4,165894,167040,169362.0,393
2281,7,165910,167040,169442.0,539
2282,2,165942,167040,168811.0,568
2283,1,165953,167040,168762.0,510
2284,6,165962,167040,169102.0,416
2285,3,166005,167040,169190.0,655
2286,0,166160,167040,169478.0,395
2287,5,166197,167040,169530.0,496
2288,9,166373,167040,169404.0,540
2289,8,166444,167040,169367.0,597
2290,8,166489,167040,169638.0,597
2291,5,166592,167040,169555.0,496
2292,3,166700,167040,169385.0,655
2293,7,166700,167040,169521.0,539
2294,2,166742,167040,169583.0,568
2295,4,166811,167040,169558.0,393
2296,6,166812,167040,169741.0,416
2297,1,166975,167040,169848.0,510
2298,9,167049,168480,170503.0,540
2299,0,167195,168480,170605.0,395
2300,7,167224,168480,171027.0,539
2301,3,167314,168480,170663.0,655
2302,6,167331,168480,170086.0,416
2303,0,167351,168480,170786.0,395
2304,9,167352,168480,170857.0,540
2305,4,167396,168480,171178.0,393
2306,8,167445,168480,171526.0,597
2307,1,167503,168480,170619.0,510
2308,5,167560,168480,171485.0,496
2309,2,167854,168480,170977.0,568
2310,6,167906,168480,170612.0,416
2311,4,167972,168480,171263.0,393
2312,0,167997,168480,170877.0,395
2313,3,168010,168480,170917.0,655
2314,2,168030,168480,171199.0,568
2315,1,168047,168480,170649.0,510
2316,9,168058,168480,171318.0,540
2317,8,168109,168480,171648.0,597
2318,5,168116,168480,171701.0,496
2319,7,168208,168480,171639.0,539
2320,0,168398,168480,171218.0,395
2321,9,168457,168480,171460.0,540
2322,6,168472,168480,170944.0,416
2323,4,168552,169920,172255.0,393
2324,2,168560,169920,171549.0,568
2325,3,168578,169920,171942.0,655
2326,8,168612,169920,171842.0,597
2327,1,168629,169920,171291.0,510
2328,5,168870,169920,172182.0,496
2329,7,168912,169920,172054.0,539
2330,1,168999,169920,171730.0,510
2331,8,169026,169920,172153.0,597
2332,0,169124,169920,171928.0,395
2333,2,169246,169920,171605.0,568
2334,6,169569,169920,171660.0,416
2335,7,169657,169920,172133.0,539
2336,5,169710,169920,172233.0,496
2337,4,169761,169920,172315.0,393
2338,9,169769,169920,172157.0,540
2339,3,169878,169920,172040.0,655
2340,6,169908,169920,172327.0,416
2341,4,170079,171360,173478.0,393
2342,9,170122,171360,173090.0,540
2343,8,170127,171360,172908.0,597
2344,1,170149,171360,173262.0,510
2345,0,170193,171360,173162.0,395
2346,3,170206,171360,173363.0,655
2347,5,170329,171360,172948.0,496
2348,7,170378,171360,173484.0,539
2349,2,170415,171360,172785.0,568
2350,0,170469,171360,173488.0,395
2351,3,170497,171360,173465.0,655
2352,7,170520,171360,173624.0,539
2353,8,170668,171360,173970.0,597
2354,6,170681,171360,173337.0,416
2355,9,170686,171360,173450.0,540
2356,2,170833,171360,173673.0,568
2357,4,170967,171360,173804.0,393
2358,5,171001,171360,173871.0,496
2359,1,171053,171360,173552.0,510
2360,7,171135,171360,173764.0,539
2361,8,171177,171360,174522.0,597
2362,0,171184,171360,173679.0,395
2363,4,171239,171360,173876.0,393
2364,9,171306,171360,173846.0,540
2365,2,171316,171360,174182.0,568
2366,6,171475,172800,174533.0,416
2367,3,171511,172800,175229.0,655
2368,1,171549,172800,175324.0,510
2369,5,171553,172800,175026.0,496
2370,4,171608,172800,175738.0,393
2371,6,171618,172800,174909.0,416
2372,8,171633,172800,176345.0,597
2373,7,171641,172800,175810.0,539
2374,9,171773,172800,175366.0,540
2375,0,171782,172800,175636.0,395
2376,5,171798,172800,175123.0,496
2377,3,171799,172800,175283.0,655
2378,2,171831,172800,175644.0,568
2379,1,171851,172800,175394.0,510
2380,8,171869,172800,176609.0,597
2381,1,171896,172800,175424.0,510
2382,6,171900,172800,175542.0,416
2383,2,171999,172800,175677.0,568
2384,5,172143,172800,175902.0,496
2385,3,172180,172800,175526.0,655
2386,0,172250,172800,175863.0,395
2387,9,172323,172800,176197.0,540
2388,7,172341,172800,175950.0,539
2389,4,172363,172800,175967.0,393
2390,9,172368,172800,176242.0,540
2391,4,172409,172800,176068.0,393
2392,7,172446,172800,176519.0,539
2393,2,172510,172800,176262.0,568
2394,8,172614,172800,176683.0,597
2395,1,172623,172800,176375.0,510
2396,3,172655,172800,176357.0,655
2397,0,172694,172800,176748.0,395
2398,5,172786,172800,176267.0,496
2399,6,172790,172800,176130.0,416
2400,0,172838,174240,177488.0,395
2401,1,172843,174240,176824.0,510
2402,2,172858,174240,176469.0,568
2403,3,172864,174240,177444.0,655
2404,4,172864,174240,177475.0,393
2405,5,172903,174240,177537.0,496
2406,6,172952,174240,176698.0,416
2407,7,173027,174240,177541.0,539
2408,8,173108,174240,177423.0,597
2409,9,173116,174240,177348.0,540
2410,2,173181,174240,176800.0,568
2411,7,173218,174240,177849.0,539
2412,6,173420,174240,177498.0,416
2413,1,173428,174240,177087.0,510
2414,5,173448,174240,177562.0,496
2415,3,173450,174240,177872.0,655
2416,9,173555,174240,177512.0,540
2417,8,173918,174240,177633.0,597
2418,4,174084,174240,177804.0,393
2419,0,174106,174240,178086.0,395
2420,8,174203,174240,177954.0,597
2421,5,174230,174240,177825.0,496
2422,3,174241,175680,178024.0,655
2423,4,174387,175680,178170.0,393
2424,9,174464,175680,178330.0,540
2425,1,174519,175680,178239.0,510
2426,2,174644,175680,177885.0,568
2427,6,174648,175680,178065.0,416
2428,7,174734,175680,178078.0,539
2429,0,174793,175680,178304.0,395
2430,1,174794,175680,178451.0,510
2431,8,174881,175680,178209.0,597
2432,9,174902,175680,178544.0,540
2433,7,175001,175680,178453.0,539
2434,5,175175,175680,178427.0,496
2435,3,175255,175680,178761.0,655
2436,6,175348,175680,178210.0,416
2437,4,175577,175680,178414.0,393
2438,2,175702,177120,178723.0,568
2439,0,175839,177120,178739.0,395
2440,8,176066,177120,179461.0,597
2441,6,176224,177120,178778.0,416
2442,7,176381,177120,179252.0,539
2443,1,176410,177120,178571.0,510
2444,2,176513,177120,178827.0,568
2445,3,176588,177120,179238.0,655
2446,9,176611,177120,179283.0,540
2447,5,176665,177120,179486.0,496
2448,4,176706,177120,179379.0,393
2449,0,176779,177120,179109.0,395
2450,5,176802,177120,179699.0,496
2451,2,176877,177120,179668.0,568
2452,1,176919,177120,179781.0,510
2453,0,176979,177120,179254.0,395
2454,3,177361,178560,180642.0,655
2455,7,177431,178560,181078.0,539
2456,8,177451,178560,180403.0,597
2457,6,177452,178560,180119.0,416
2458,4,177469,178560,181030.0,393
2459,9,177477,178560,180417.0,540
2460,4,177503,178560,181223.0,393
2461,2,177530,178560,180152.0,568
2462,8,177530,178560,180725.0,597
2463,3,177602,178560,180685.0,655
2464,6,177624,178560,180427.0,416
2465,0,177681,178560,180880.0,395
2466,9,177736,178560,181216.0,540
2467,5,177775,178560,180984.0,496
2468,1,177807,178560,180776.0,510
2469,7,177848,178560,181436.0,539
2470,4,177876,178560,181549.0,393
2471,7,177969,178560,181708.0,539
2472,6,178065,178560,181083.0,416
2473,3,178118,178560,180883.0,655
2474,1,178128,178560,180806.0,510
2475,9,178142,178560,181309.0,540
2476,2,178171,178560,181320.0,568
2477,5,178426,178560,181334.0,496
2478,0,178491,178560,181098.0,395
2479,8,178492,178560,181488.0,597
2480,1,178575,180000,181716.0,510
2481,5,178606,180000,182246.0,496
2482,2,178671,180000,181587.0,568
2483,6,178821,180000,181465.0,416
2484,9,178875,180000,181995.0,540
2485,0,179028,180000,182055.0,395
2486,3,179033,180000,182005.0,655
2487,8,179049,180000,181950.0,597
2488,7,179077,180000,182087.0,539
2489,4,179228,180000,182087.0,393
2490,9,179301,180000,182221.0,540
2491,7,179358,180000,182374.0,539
2492,8,179385,180000,182545.0,597
2493,6,179518,180000,181931.0,416
2494,5,179587,180000,182271.0,496
2495,0,179608,180000,182116.0,395
2496,3,179745,180000,182131.0,655
2497,1,179857,180000,181813.0,510
2498,2,179953,180000,182129.0,568
2499,4,180025,181440,183263.0,393
2500,2,180080,181440,183200.0,568
2501,3,180114,181440,183022.0,655
2502,9,180198,181440,183148.0,540
2503,6,180268,181440,183098.0,416
2504,1,180353,181440,182922.0,510
2505,0,180640,181440,183272.0,395
2506,4,180663,181440,183433.0,393
2507,7,180778,181440,183299.0,539
2508,5,180837,181440,183259.0,496
2509,8,180839,181440,183553.0,597
2510,2,180922,181440,183323.0,568
2511,9,180952,181440,183547.0,540
2512,0,180979,181440,183618.0,395
2513,6,180987,181440,183378.0,416
2514,4,181001,181440,183571.0,393
2515,5,181086,181440,183819.0,496
2516,3,181206,181440,183294.0,655
2517,1,181388,181440,183136.0,510
2518,8,181457,182880,184338.0,597
2519,7,181481,182880,184727.0,539
2520,3,181550,182880,184516.0,655
2521,0,181618,182880,184403.0,395
2522,8,181621,182880,184761.0,597
2523,6,181690,182880,184049.0,416
2524,1,181844,182880,184498.0,510
2525,7,181872,182880,184885.0,539
2526,5,181888,182880,184413.0,496
2527,9,181921,182880,184304.0,540
2528,4,181945,182880,184828.0,393
2529,2,181997,182880,184846.0,568
2530,2,182003,182880,184934.0,568
2531,6,182058,182880,184901.0,416
2532,0,182069,182880,184841.0,395
2533,3,182091,182880,184746.0,655
2534,5,182228,182880,185066.0,496
2535,4,182458,182880,185016.0,393
2536,8,182484,182880,185109.0,597
2537,1,182614,182880,184528.0,510
2538,9,182618,182880,184976.0,540
2539,7,182948,184320,186000.0,539
2540,4,182948,184320,186270.0,393
2541,6,183031,184320,185407.0,416
2542,9,183225,184320,185848.0,540
2543,3,183236,184320,185752.0,655
2544,8,183279,184320,185668.0,597
2545,5,183295,184320,185873.0,496
2546,1,183329,184320,185698.0,510
2547,7,183346,184320,186305.0,539
2548,0,183375,184320,186066.0,395
2549,2,183574,184320,185521.0,568
2550,2,183604,184320,186095.0,568
2551,8,183784,184320,186196.0,597
2552,1,183817,184320,185900.0,510
2553,0,183826,184320,186347.0,395
2554,3,184035,184320,185894.0,655
2555,9,184249,184320,186190.0,540
2556,6,184269,184320,186062.0,416
2557,5,184365,185760,187512.0,496
2558,7,184382,185760,188435.0,539
2559,4,184609,185760,188704.0,393
2560,9,184616,185760,187642.0,540
2561,2,184664,185760,187306.0,568
2562,6,184713,185760,187273.0,416
2563,3,184733,185760,188185.0,655
2564,0,184755,185760,188483.0,395
2565,7,184760,185760,188735.0,539
2566,8,184831,185760,187830.0,597
2567,5,184893,185760,188540.0,496
2568,4,184905,185760,188894.0,393
2569,1,184932,185760,188017.0,510
2570,1,184937,185760,188259.0,510
2571,4,184938,185760,188960.0,393
2572,3,184979,185760,188238.0,655
2573,7,185024,185760,189037.0,539
2574,2,185037,185760,187673.0,568
2575,9,185091,185760,188764.0,540
2576,0,185094,185760,189135.0,395
2577,6,185158,185760,187835.0,416
2578,5,185222,185760,188565.0,496
2579,8,185332,185760,188548.0,597
2580,0,185387,185760,189179.0,395
2581,6,185433,185760,188697.0,416
2582,5,185470,185760,189055.0,496
2583,9,185535,185760,189130.0,540
2584,7,185579,185760,189421.0,539
2585,1,185614,185760,188362.0,510
2586,4,185662,185760,189399.0,393
2587,2,185701,185760,188925.0,568
2588,8,185755,185760,189440.0,597
2589,3,185758,185760,188395.0,655
2590,6,185789,187200,189235.0,416
2591,7,185826,187200,190796.0,539
2592,1,185911,187200,189537.0,510
2593,2,185919,187200,189947.0,568
2594,9,185956,187200,189309.0,540
2595,4,186038,187200,190120.0,393
2596,8,186239,187200,190079.0,597
2597,0,186377,187200,190049.0,395
2598,3,186380,187200,189856.0,655
2599,5,186407,187200,190392.0,496
2600,1,186415,187200,189622.0,510
2601,6,186471,187200,189656.0,416
2602,4,186487,187200,190396.0,393
2603,7,186494,187200,190901.0,539
2604,2,186706,187200,190128.0,568
2605,3,186753,187200,190117.0,655
2606,0,186800,187200,190070.0,395
2607,8,187035,187200,190428.0,597
2608,5,187067,187200,190417.0,496
2609,9,187067,187200,190165.0,540
2610,9,187091,187200,190210.0,540
2611,3,187166,187200,190680.0,655
2612,0,187186,187200,190286.0,395
2613,2,187260,188640,190421.0,568
2614,4,187358,188640,191033.0,393
2615,1,187378,188640,190525.0,510
2616,5,187405,188640,190937.0,496
2617,8,187467,188640,190886.0,597
2618,7,187492,188640,191169.0,539
2619,6,187569,188640,190586.0,416
2620,2,187693,188640,191005.0,568
2621,4,187698,188640,191383.0,393
2622,5,187790,188640,191283.0,496
2623,7,187877,188640,191454.0,539
2624,0,187949,188640,191234.0,395
2625,1,188006,188640,190622.0,510
2626,3,188096,188640,191368.0,655
2627,6,188151,188640,190867.0,416
2628,9,188298,188640,191209.0,540
2629,8,188316,188640,191500.0,597
2630,6,188408,188640,191324.0,416
2631,1,188426,188640,191735.0,510
2632,7,188903,190080,192262.0,539
2633,2,188917,190080,191855.0,568
2634,5,188932,190080,192230.0,496
2635,4,188969,190080,192208.0,393
2636,9,189052,190080,192116.0,540
2637,8,189066,190080,192519.0,597
2638,3,189080,190080,192105.0,655
2639,0,189154,190080,192040.0,395
2640,7,189161,190080,192454.0,539
2641,5,189179,190080,192789.0,496
2642,9,189217,190080,192324.0,540
2643,1,189249,190080,191921.0,510
2644,0,189253,190080,192083.0,395
2645,8,189273,190080,192978.0,597
2646,4,189274,190080,192439.0,393
2647,6,189364,190080,191981.0,416
2648,3,189657,190080,192248.0,655
2649,2,189681,190080,192104.0,568
2650,9,189849,190080,192679.0,540
2651,3,190093,191520,193328.0,655
2652,0,190110,191520,193410.0,395
2653,5,190146,191520,193677.0,496
2654,8,190208,191520,193219.0,597
2655,1,190235,191520,193289.0,510
2656,7,190377,191520,193430.0,539
2657,4,190858,191520,193563.0,393
2658,6,190935,191520,193033.0,416
2659,2,190974,191520,193066.0,568
2660,0,191014,191520,193515.0,395
2661,5,191051,191520,193841.0,496
2662,9,191055,191520,193580.0,540
2663,7,191090,191520,193776.0,539
2664,1,191189,191520,193682.0,510
2665,4,191302,191520,193681.0,393
2666,2,191358,191520,193376.0,568
2667,3,191504,191520,193416.0,655
2668,8,191721,192960,194326.0,597
2669,6,191861,192960,194213.0,416
2670,6,191913,192960,194268.0,416
2671,1,191930,192960,194456.0,510
2672,0,191955,192960,194596.0,395
2673,2,191993,192960,194684.0,568
2674,5,192077,192960,194409.0,496
2675,3,192151,192960,194618.0,655
2676,7,192215,192960,194640.0,539
2677,9,192283,192960,194797.0,540
2678,4,192318,192960,194835.0,393
2679,8,192410,192960,195023.0,597
2680,3,192410,192960,194847.0,655
2681,1,192496,192960,194486.0,510
2682,0,192529,192960,194710.0,395
2683,5,192564,192960,194911.0,496
2684,4,192689,192960,194929.0,393
2685,7,192865,192960,194817.0,539
2686,8,192924,192960,195239.0,597
2687,6,192943,192960,195079.0,416
2688,9,193097,194400,195587.0,540
2689,2,193176,194400,195757.0,568
2690,2,193224,194400,196277.0,568
2691,3,193227,194400,195943.0,655
2692,7,193296,194400,196298.0,539
2693,8,193363,194400,196006.0,597
2694,5,193493,194400,196345.0,496
2695,6,193608,194400,196133.0,416
2696,9,193615,194400,196264.0,540
2697,0,193689,194400,196310.0,395
2698,4,193753,194400,196273.0,393
2699,1,193840,194400,195932.0,510
2700,0,193896,194400,196385.0,395
2701,1,193950,194400,196146.0,510
2702,2,193963,194400,196322.0,568
2703,3,194007,194400,196115.0,655
2704,4,194044,194400,196549.0,393
2705,5,194093,194400,196513.0,496
2706,6,194266,194400,196482.0,416
2707,7,194420,195840,197560.0,539
2708,8,194611,195840,197062.0,597
2709,9,194674,195840,197210.0,540
2710,8,194853,195840,197593.0,597
2711,0,194863,195840,197804.0,395
2712,5,195093,195840,197119.0,496
2713,2,195107,195840,197458.0,568
2714,7,195129,195840,197639.0,539
2715,6,195182,195840,197824.0,416
2716,3,195239,195840,197460.0,655
2717,1,195356,195840,197156.0,510
2718,9,195509,195840,197683.0,540
2719,4,195580,195840,197570.0,393
2720,4,195621,195840,197692.0,393
2721,3,195640,195840,197503.0,655
2722,7,195683,195840,197884.0,539
2723,8,195685,195840,198039.0,597
2724,9,195753,195840,197850.0,540
2725,1,195791,195840,197668.0,510
2726,5,195876,197280,198906.0,496
2727,0,195885,197280,199230.0,395
2728,6,195890,197280,198333.0,416
2729,2,195988,197280,198465.0,568
2730,8,196018,197280,199075.0,597
2731,7,196033,197280,199237.0,539
2732,5,196109,197280,199667.0,496
2733,4,196114,197280,199566.0,393
2734,1,196263,197280,199124.0,510
2735,0,196319,197280,199487.0,395
2736,3,196338,197280,199120.0,655
2737,6,196471,197280,198520.0,416
2738,2,196525,197280,199411.0,568
2739,9,196534,197280,199262.0,540
2740,4,196560,197280,199619.0,393
2741,5,196592,197280,199692.0,496
2742,9,196666,197280,199553.0,540
2743,6,196671,197280,199213.0,416
2744,2,196822,197280,199519.0,568
2745,0,196916,197280,199662.0,395
2746,8,196951,197280,199943.0,597
2747,1,197024,197280,199240.0,510
2748,7,197158,197280,199392.0,539
2749,3,197237,197280,199207.0,655
2750,1,197289,198720,200290.0,510
2751,7,197331,198720,200476.0,539
2752,3,197394,198720,200302.0,655
2753,8,197579,198720,200525.0,597
2754,4,197798,198720,200753.0,393
2755,2,197852,198720,199947.0,568
2756,0,197859,198720,200623.0,395
2757,5,197864,198720,200023.0,496
2758,9,197995,198720,200787.0,540
2759,6,198184,198720,200255.0,416
2760,2,198189,198720,200563.0,568
2761,7,198192,198720,200759.0,539
2762,3,198334,198720,200645.0,655
2763,4,198362,198720,200983.0,393
2764,1,198440,198720,200451.0,510
2765,8,198457,198720,200931.0,597
2766,6,198540,198720,200883.0,416
2767,5,198616,198720,200906.0,496
2768,9,198688,198720,200881.0,540
2769,0,198733,200160,201592.0,395
2770,9,199005,200160,201397.0,540
2771,4,199246,200160,201634.0,393
2772,2,199469,200160,201412.0,568
2773,3,199473,200160,201429.0,655
2774,5,199480,200160,201471.0,496
2775,1,199729,200160,201322.0,510
2776,8,199824,200160,201518.0,597
2777,6,199846,200160,201379.0,416
2778,0,199938,200160,201684.0,395
2779,7,200042,200160,201642.0,539
2780,9,200085,200160,201664.0,540
2781,5,200133,200160,201689.0,496
2782,4,200227,201600,203568.0,393
2783,2,200241,201600,202697.0,568
2784,1,200354,201600,203256.0,510
2785,3,200366,201600,203202.0,655
2786,8,200512,201600,203207.0,597
2787,6,200588,201600,202764.0,416
2788,7,200606,201600,203453.0,539
2789,0,200613,201600,203328.0,395
2790,3,200691,201600,203393.0,655
2791,7,200938,201600,203949.0,539
2792,5,200955,201600,203697.0,496
2793,9,200959,201600,203210.0,540
2794,1,201009,201600,203332.0,510
2795,8,201032,201600,203698.0,597
2796,4,201252,201600,203725.0,393
2797,6,201254,201600,203143.0,416
2798,0,201259,201600,203547.0,395
2799,2,201304,201600,203479.0,568
2800,6,201307,201600,203733.0,416
2801,5,201427,201600,203722.0,496
2802,9,201459,201600,203606.0,540
2803,0,201607,203040,204431.0,395
2804,2,201985,203040,204076.0,568
2805,4,201989,203040,204556.0,393
2806,3,202120,203040,204250.0,655
2807,1,202143,203040,203989.0,510
2808,8,202326,203040,204319.0,597
2809,7,202471,203040,204725.0,539
2810,1,202538,203040,204245.0,510
2811,0,202611,203040,204541.0,395
2812,5,202629,203040,204371.0,496
2813,8,202763,203040,204710.0,597
2814,3,202799,203040,204453.0,655
2815,9,202985,203040,204521.0,540
2816,7,203078,204480,206533.0,539
2817,2,203093,204480,205660.0,568
2818,6,203229,204480,205627.0,416
2819,4,203361,204480,206873.0,393
2820,4,203367,204480,207168.0,393
2821,0,203368,204480,206805.0,395
2822,3,203440,204480,206537.0,655
2823,9,203464,204480,206769.0,540
2824,5,203501,204480,206886.0,496
2825,8,203543,204480,206393.0,597
2826,7,203612,204480,206690.0,539
2827,1,203628,204480,206442.0,510
2828,2,203655,204480,206243.0,568
2829,6,203722,204480,206298.0,416
2830,6,203749,204480,206422.0,416
2831,5,203908,204480,207124.0,496
2832,9,203927,204480,207099.0,540
2833,8,203937,204480,207174.0,597
2834,3,203942,204480,206601.0,655
2835,7,203975,204480,206938.0,539
2836,0,204002,204480,207136.0,395
2837,4,204037,204480,207352.0,393
2838,2,204282,204480,206959.0,568
2839,1,204293,204480,206529.0,510
2840,1,204391,204480,206721.0,510
2841,5,204403,204480,207198.0,496
2842,6,204444,204480,207155.0,416
2843,8,204595,205920,207825.0,597
2844,3,204662,205920,207899.0,655
2845,4,204665,205920,208370.0,393
2846,0,204678,205920,207724.0,395
2847,7,204788,205920,208379.0,539
2848,2,204886,205920,207620.0,568
2849,9,204886,205920,207340.0,540
2850,9,204922,205920,207654.0,540
2851,4,204976,205920,208508.0,393
2852,3,205027,205920,208105.0,655
2853,7,205037,205920,208698.0,539
2854,0,205167,205920,207909.0,395
2855,6,205177,205920,207587.0,416
2856,5,205189,205920,208528.0,496
2857,1,205191,205920,207937.0,510
2858,2,205232,205920,208314.0,568
2859,8,205312,205920,208661.0,597
2860,9,205325,205920,208276.0,540
2861,8,205463,205920,208783.0,597
2862,2,205473,205920,208402.0,568
2863,6,205538,205920,208369.0,416
2864,5,205807,205920,208553.0,496
2865,3,205817,205920,208390.0,655
2866,0,205881,205920,208166.0,395
2867,4,205887,205920,208582.0,393
