Job,Production_Plan_ID,Operation,Arrival,Deadline,Machine,Start,Processing Time,End,Tardiness
62,2,5,5179,7920.0,M05,10420.0,10.0,10430.0,2510.0
62,2,6,5179,7920.0,M07,10430.0,12.0,10442.0,2522.0
60,3,3,4861,8022.0,M04,10439.0,99.0,10538.0,2516.0
62,2,7,5179,7920.0,M06,10442.0,89.0,10531.0,2611.0
62,2,8,5179,7920.0,M09,10531.0,45.0,10576.0,2656.0
64,9,3,5413,8019.0,M06,10531.0,7.0,10538.0,2519.0
60,3,4,4861,8022.0,M06,10538.0,9.0,10547.0,2525.0
64,9,4,5413,8019.0,M08,10538.0,64.0,10602.0,2583.0
62,2,9,5179,7920.0,M04,10576.0,33.0,10609.0,2689.0
60,3,5,4861,8022.0,M08,10602.0,52.0,10654.0,2632.0
64,9,5,5413,8019.0,M09,10602.0,76.0,10678.0,2659.0
60,3,6,4861,8022.0,M07,10654.0,85.0,10739.0,2717.0
64,9,6,5413,8019.0,M05,10678.0,47.0,10725.0,2706.0
64,9,7,5413,8019.0,M03,10725.0,52.0,10777.0,2758.0
60,3,7,4861,8022.0,M03,10777.0,98.0,10875.0,2853.0
64,9,8,5413,8019.0,M04,10777.0,90.0,10867.0,2848.0
64,9,9,5413,8019.0,M07,10867.0,45.0,10912.0,2893.0
69,1,2,5667,8128.0,M04,10867.0,75.0,10942.0,2814.0
60,3,8,4861,8022.0,M09,10875.0,22.0,10897.0,2875.0
60,3,9,4861,8022.0,M05,10897.0,43.0,10940.0,2918.0
69,1,3,5667,8128.0,M09,10942.0,11.0,10953.0,2825.0
69,1,4,5667,8128.0,M03,10953.0,69.0,11022.0,2894.0
65,8,2,5586,8467.0,M03,11022.0,76.0,11098.0,2631.0
69,1,5,5667,8128.0,M01,11022.0,28.0,11050.0,2922.0
69,1,6,5667,8128.0,M06,11050.0,46.0,11096.0,2968.0
69,1,7,5667,8128.0,M05,11096.0,46.0,11142.0,3014.0
65,8,3,5586,8467.0,M05,11142.0,51.0,11193.0,2726.0
69,1,8,5667,8128.0,M07,11142.0,72.0,11214.0,3086.0
65,8,4,5586,8467.0,M02,11193.0,85.0,11278.0,2811.0
69,1,9,5667,8128.0,M08,11214.0,30.0,11244.0,3116.0
65,8,5,5586,8467.0,M09,11278.0,11.0,11289.0,2822.0
65,8,6,5586,8467.0,M06,11289.0,40.0,11329.0,2862.0
65,8,7,5586,8467.0,M07,11329.0,89.0,11418.0,2951.0
65,8,8,5586,8467.0,M04,11418.0,26.0,11444.0,2977.0
65,8,9,5586,8467.0,M08,11444.0,74.0,11518.0,3051.0
