Job,Production_Plan_ID,Operation,Arrival,Deadline,Machine,Start,Processing Time,End,Tardiness
65,8,6,5586,8467.0,M06,9165.4,40.0,9205.4,738.4
79,5,5,6506,8900.0,M09,9165.4,72.0,9237.4,337.4
80,1,5,6550,9011.0,M01,9225.4,28.0,9253.4,242.4
84,6,9,6799,8807.0,M04,9225.4,55.0,9280.4,473.4
86,4,6,7055,8952.0,M08,9225.4,21.0,9246.4,294.4
79,5,6,6506,8900.0,M00,9237.4,47.0,9284.4,384.4
86,4,7,7055,8952.0,M07,9246.4,49.0,9295.4,343.4
83,7,2,6654,9255.0,M01,9253.4,46.0,9299.4,44.4
79,5,7,6506,8900.0,M06,9284.4,65.0,9349.4,449.4
65,8,7,5586,8467.0,M07,9295.4,89.0,9384.4,917.4
86,4,8,7055,8952.0,M09,9295.4,72.0,9367.4,415.4
75,3,0,6113,9274.0,M01,9299.4,81.0,9380.4,106.4
83,7,3,6654,9255.0,M05,9299.4,74.0,9373.4,118.4
80,1,6,6550,9011.0,M06,9349.4,46.0,9395.4,384.4
75,3,1,6113,9274.0,M02,9380.4,95.0,9475.4,201.4
65,8,8,5586,8467.0,M04,9384.4,26.0,9410.4,943.4
80,1,7,6550,9011.0,M05,9395.4,46.0,9441.4,430.4
86,4,9,7055,8952.0,M06,9395.4,53.0,9448.4,496.4
65,8,9,5586,8467.0,M08,9410.4,74.0,9484.4,1017.4
79,5,8,6506,8900.0,M04,9410.4,6.0,9416.4,516.4
79,5,9,6506,8900.0,M07,9416.4,25.0,9441.4,541.4
83,7,4,6654,9255.0,M04,9416.4,32.0,9448.4,193.4
80,1,8,6550,9011.0,M07,9441.4,72.0,9513.4,502.4
83,7,5,6654,9255.0,M06,9448.4,88.0,9536.4,281.4
75,3,2,6113,9274.0,M00,9475.4,71.0,9546.4,272.4
88,5,0,7185,9579.0,M02,9475.4,84.0,9559.4,0.0
80,1,9,6550,9011.0,M08,9513.4,30.0,9543.4,532.4
83,7,6,6654,9255.0,M08,9543.4,19.0,9562.4,307.4
75,3,3,6113,9274.0,M04,9546.4,99.0,9645.4,371.4
88,5,1,7185,9579.0,M01,9559.4,2.0,9561.4,0.0
85,9,0,7037,9643.0,M01,9561.4,85.0,9646.4,3.4
83,7,7,6654,9255.0,M09,9562.4,48.0,9610.4,355.4
83,7,8,6654,9255.0,M07,9610.4,36.0,9646.4,391.4
75,3,4,6113,9274.0,M06,9645.4,9.0,9654.4,380.4
82,3,0,6590,9751.0,M01,9646.4,81.0,9727.4,0.0
85,9,1,7037,9643.0,M00,9646.4,13.0,9659.4,16.4
75,3,5,6113,9274.0,M08,9654.4,52.0,9706.4,432.4
85,9,2,7037,9643.0,M02,9659.4,61.0,9720.4,77.4
75,3,6,6113,9274.0,M07,9706.4,85.0,9791.4,517.4
82,3,1,6590,9751.0,M02,9727.4,95.0,9822.4,71.4
87,2,0,7162,9903.0,M01,9727.4,91.0,9818.4,0.0
75,3,7,6113,9274.0,M03,9791.4,98.0,9889.4,615.4
75,3,8,6113,9274.0,M09,9889.4,22.0,9911.4,637.4
83,7,9,6654,9255.0,M03,9889.4,79.0,9968.4,713.4
75,3,9,6113,9274.0,M05,9911.4,43.0,9954.4,680.4
88,5,2,7185,9579.0,M05,9954.4,52.0,10006.4,427.4
88,5,3,7185,9579.0,M03,10006.4,95.0,10101.4,522.4
88,5,4,7185,9579.0,M08,10101.4,48.0,10149.4,570.4
88,5,5,7185,9579.0,M09,10149.4,72.0,10221.4,642.4
88,5,6,7185,9579.0,M00,10221.4,47.0,10268.4,689.4
82,3,2,6590,9751.0,M00,10268.4,71.0,10339.4,588.4
88,5,7,7185,9579.0,M06,10268.4,65.0,10333.4,754.4
85,9,3,7037,9643.0,M06,10333.4,7.0,10340.4,697.4
88,5,8,7185,9579.0,M04,10333.4,6.0,10339.4,760.4
82,3,3,6590,9751.0,M04,10339.4,99.0,10438.4,687.4
87,2,1,7162,9903.0,M00,10339.4,85.0,10424.4,521.4
88,5,9,7185,9579.0,M07,10339.4,25.0,10364.4,785.4
85,9,4,7037,9643.0,M08,10340.4,64.0,10404.4,761.4
85,9,5,7037,9643.0,M09,10404.4,76.0,10480.4,837.4
82,3,4,6590,9751.0,M06,10438.4,9.0,10447.4,696.4
82,3,5,6590,9751.0,M08,10447.4,52.0,10499.4,748.4
85,9,6,7037,9643.0,M05,10480.4,47.0,10527.4,884.4
82,3,6,6590,9751.0,M07,10499.4,85.0,10584.4,833.4
85,9,7,7037,9643.0,M03,10527.4,52.0,10579.4,936.4
85,9,8,7037,9643.0,M04,10579.4,90.0,10669.4,1026.4
82,3,7,6590,9751.0,M03,10584.4,98.0,10682.4,931.4
85,9,9,7037,9643.0,M07,10669.4,45.0,10714.4,1071.4
82,3,8,6590,9751.0,M09,10682.4,22.0,10704.4,953.4
87,2,2,7162,9903.0,M03,10682.4,39.0,10721.4,818.4
82,3,9,6590,9751.0,M05,10704.4,43.0,10747.4,996.4
87,2,3,7162,9903.0,M02,10721.4,74.0,10795.4,892.4
87,2,4,7162,9903.0,M08,10795.4,90.0,10885.4,982.4
87,2,5,7162,9903.0,M05,10885.4,10.0,10895.4,992.4
87,2,6,7162,9903.0,M07,10895.4,12.0,10907.4,1004.4
87,2,7,7162,9903.0,M06,10907.4,89.0,10996.4,1093.4
87,2,8,7162,9903.0,M09,10996.4,45.0,11041.4,1138.4
87,2,9,7162,9903.0,M04,11041.4,33.0,11074.4,1171.4
