Job,Production_Plan_ID,Operation,Arrival,Deadline,Machine,Start,Processing Time,End,Tardiness
69,1,3,5667,8128.0,M09,8271.78,11.0,8282.78,154.78
69,1,4,5667,8128.0,M03,8282.78,69.0,8351.78,223.78
64,9,8,5413,8019.0,M04,8304.78,90.0,8394.78,375.78
60,3,7,4861,8022.0,M03,8351.78,98.0,8449.78,427.78
69,1,5,5667,8128.0,M01,8351.78,28.0,8379.78,251.78
65,8,1,5586,8467.0,M01,8379.78,69.0,8448.78,0.0
69,1,6,5667,8128.0,M06,8379.78,46.0,8425.78,297.78
64,9,9,5413,8019.0,M07,8394.78,45.0,8439.78,420.78
69,1,7,5667,8128.0,M05,8425.78,46.0,8471.78,343.78
60,3,8,4861,8022.0,M09,8449.78,22.0,8471.78,449.78
65,8,2,5586,8467.0,M03,8449.78,76.0,8525.78,58.78
60,3,9,4861,8022.0,M05,8471.78,43.0,8514.78,492.78
69,1,8,5667,8128.0,M07,8471.78,72.0,8543.78,415.78
65,8,3,5586,8467.0,M05,8525.78,51.0,8576.78,109.78
69,1,9,5667,8128.0,M08,8543.78,30.0,8573.78,445.78
65,8,4,5586,8467.0,M02,8576.78,85.0,8661.78,194.78
65,8,5,5586,8467.0,M09,8661.78,11.0,8672.78,205.78
65,8,6,5586,8467.0,M06,8672.78,40.0,8712.78,245.78
65,8,7,5586,8467.0,M07,8712.78,89.0,8801.78,334.78
65,8,8,5586,8467.0,M04,8801.78,26.0,8827.78,360.78
65,8,9,5586,8467.0,M08,8827.78,74.0,8901.78,434.78
